OBJECTID,GLOBAL_ID,COURSE,TYPE_CODE,DISTHORZ,SYS_ID,SYS_TYPE,REFPT_ID,REFPT_TYPE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Length
3927,BA259F56-C834-45F6-BB4F-418550413246,201.42,4,24,D1E1F917-24BE-4F19-B5F3-AD17E1A659A2,NAVAID,F5E89762-22C3-4D58-AA4E-DEB21A3DB0B0,2,0,0,1,0,0,0,0.418574036215807
3928,D5D04130-7650-4B2E-A958-1FF59AFCE1CF,1.6,4,25.04,BD6680CC-8B68-4DA1-AA61-BE5386896386,NAVAID,B6DA5899-E78E-4506-B74F-E41A54DF7393,2,0,0,1,0,0,0,0.418655816891413
3929,343896F6-1DB7-4839-B16A-3D08E1491D50,288.58,4,21.89,C92E61CC-599D-4D6F-A525-B16855130B06,NAVAID,36E03D82-763F-40C5-9816-4178963D8A2C,2,0,0,1,0,0,0,0.418691230598372
3930,2BB1440A-72B2-4FE0-A0DC-72664762C310,100,4,19.36,BC6D074E-DF87-4085-901A-81835E6ECAD0,NAVAID,ECD22C37-76B7-4341-8AD8-E7F28BAB9963,2,0,0,1,0,0,0,0.418703726528669
3931,1900D371-72A5-4476-A0A8-BA1603AE4067,160.24,4,25,EBAD5D0C-8E8B-4C95-BBE7-CE986E879234,NAVAID,E102E66D-7376-4A68-A165-6678E46C2C1F,2,0,0,1,0,0,0,0.41871329391363
3932,A69D2419-F84C-45F5-AAC5-2F698C9E8F6D,198.91,4,24.18,0B58017E-F591-4127-8A09-95A42859163D,NAVAID,BDC6B627-5C0D-4F8D-88BF-AE2537142275,2,0,0,1,0,0,0,0.418726618014665
3933,7C2FCD5B-3378-4208-A69C-A286C74BD513,20.74,4,20.01,2CF38FFA-54DE-4192-AC2A-9F1A7C3266DA,NAVAID,1309E234-8CAC-44E1-A8AF-71A64FC00E44,2,1,0,0,0,0,0,0.418812762604003
3934,56125320-D502-46C3-8CB0-F390DCC7693F,301.32,4,23,09DDCC05-DE7B-4773-9DAF-3396E9D8DA89,NAVAID,97329194-A6A2-4E38-9142-998C166D46DC,2,0,0,1,0,0,0,0.418873443609168
3935,2CF159F2-6745-459D-8EE2-1D2B4025D2EA,78.65,4,,0A389BF8-0BAC-4C18-B83E-C281FE5E2B9A,ILS,B974C0D5-26FE-4581-B03A-C4CB868B9C17,2,0,0,1,0,1,0,0.41887401158463
3936,04A6806E-4C78-42F0-9E87-C7C804869C42,291.85,4,20.44,7B765695-9893-44FD-ADFE-7258BBC696CD,NAVAID,2D53924B-F06F-4BBB-9CC6-6A6DE2D4FB44,2,0,0,1,0,0,0,0.419194446400511
3937,EAF290A9-9069-4F44-86E8-D7170376BA59,352.78,4,25,CFE772C2-278E-417E-B1D0-4B315A86C00B,NAVAID,90BB1EC1-4C53-45DE-AEE5-9F8301D22C9A,2,0,0,1,0,0,0,0.419198848262953
3938,8B095DFC-6F66-44A7-AF23-45182224ABCC,162,4,,08801B9D-B006-423F-A2F9-C58291E2D13E,NAVAID,89D08FB4-3CDF-4C05-83B7-5DF467C7D1DC,2,0,0,1,0,1,0,0.419243163656832
3939,0BD84425-FE5E-4613-9B99-748182F77865,113.58,4,20.96,81346F17-0BA9-4115-BB54-4EEC1EB2F036,NAVAID,0923A21F-499B-4B90-B11E-0A98E0552C97,2,0,0,1,0,0,0,0.420841008992699
3940,002873D8-1E67-4007-B3B9-73C68E4658E6,322.88,4,24.35,BBEEF1DD-924C-4DB3-A37B-8FA2528F8AD2,NAVAID,88ADB061-3872-4C99-9EBA-59901FA8566C,2,0,0,1,0,1,0,0.419309200283056
3941,BEEDEA15-457C-4E33-940A-4311315C270F,53.62,4,19,3D85959E-4CF3-41A6-8623-DDF8CCEB4DA1,NAVAID,56A56D76-92D5-4587-9E7B-A429DE0D6F5D,2,0,0,1,0,0,0,0.41931645932992
3942,073F999F-D07A-47AC-9DA0-DBA1FBDF8902,64.84,4,,95522764-9B72-4959-9302-3F7B0D988A25,NAVAID,F50945E4-CA1A-489F-BBE7-6E83BDCB415B,2,0,0,1,0,0,0,0.419353375053791
3943,ED556284-26D4-4461-85DC-109C90CF27EE,251,4,,DF844C58-7E03-4556-9483-45137861C301,NAVAID,919E2333-944B-46F0-97CB-30631C185F30,2,0,0,1,0,0,0,0.419378037081089
3944,C96F4C56-DAA1-4386-9DDF-3FE87FE0485E,12.74,4,25.17,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,NAVAID,2C0A93B8-2053-407A-BA55-85B6CEDF68B2,2,0,0,1,0,0,0,0.419704709514869
3945,E0F3749F-AB1A-4994-B5BD-C21CD9CAD66A,68.4,4,,4928C6D5-6C01-453F-ACFD-1434619ADFF5,NAVAID,9A14EAE7-AC96-4B86-88ED-7F1ACAD3B1FC,2,0,0,1,1,0,0,0.429298067279618
3946,087CF932-D957-4546-AB54-6F756B504D25,186.51,4,25,2529655A-69FC-4C75-87CD-CF2F8D54F47D,NAVAID,33693A90-CBD3-4CA3-A30C-73BA707A6BF3,2,0,0,0,1,0,0,0.419733728406442
3947,2B403DF5-6CCA-431E-BC74-810178946EBA,117.92,4,21.58,BEFAB655-E5DB-4063-9EA1-69641FBF4AC8,NAVAID,5C804F50-9856-487D-ADAF-724CE39DEC5F,2,0,0,1,0,0,0,0.419833625653077
3948,46E587F2-6AC0-4C61-A662-9ECE18AA2425,283.88,4,19,F9A81D7D-AA4C-4DE9-BE94-F4F0072D5808,NAVAID,9F49AD54-2B30-48C3-AD5A-A506244FEFC0,2,0,0,1,0,0,0,0.419851314750813
3949,889DA800-F548-4EC2-84D5-E68A625DE6ED,299.3,4,,1EFE337E-8F59-4502-A8E0-9EAAA4259DA4,NAVAID,0D87F6B5-3A82-4726-B95F-1B38288DC20D,2,0,0,0,1,0,0,0.420026798385515
3950,61D8E381-E905-4553-A279-397F699B1686,228.03,4,22.68,8C9F56FA-D23A-47C5-9E30-5EEDEED269E9,NAVAID,176EC381-C56A-4101-A81B-EA1BD7412910,2,0,0,1,0,0,0,0.420083855105148
3951,43EAA76D-36DF-4FCC-B56C-24538EB9F26F,260.32,4,21,BD2328B2-E791-4DE8-A265-DFA5932FF0D9,NAVAID,A5726E69-1D11-4C61-AB7D-1840D39BBCF5,2,0,0,1,0,0,0,0.420155086667991
3952,02CA63BD-BAF9-4C59-AB09-5B91E3E11DC1,305.12,4,22.56,923D822B-4391-4037-A6E1-13FD5D1D2742,NAVAID,EF6B7B50-A17A-4998-B4C9-E95285D1618D,2,0,0,1,0,1,0,0.420192589678799
3953,C84632E1-DD08-409A-BF01-DB6382A2350A,347.58,4,24.86,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,NAVAID,CC74942E-1E69-4F30-B3CD-FE1457B9A194,2,0,0,1,1,0,0,0.42029966094681
3954,5898A2F4-C141-4E00-AC92-E37A8BAA9CA8,75.01,4,20.2,919A0D9A-1F76-47D2-A954-6364F9FD5187,NAVAID,19D5EAC6-C761-4697-B777-3839D0B530E7,2,0,0,1,0,1,0,0.420411691600035
3955,4E912885-4694-4B73-A3D4-57D640CA77A2,106.67,4,13,42CDE01A-EEC4-4716-9080-43442AF4495A,NAVAID,0062432D-E6F2-4742-9D30-723D619F644B,2,1,0,0,0,0,0,0.420441205493708
3956,7E35C294-BB18-48AF-9335-7BB0939E6A11,184.04,4,25,E7765FEF-1932-4F98-9697-327AFAC1ED12,NAVAID,339AA098-4CB8-4E4F-8660-E98D84FBEEFC,2,0,0,1,0,0,0,0.420625376279196
3957,305F3893-4319-4C6D-9E00-0ADC347F5A8B,300.06,4,20.24,6656158D-55D1-46C7-9F05-DF9EB833C910,NAVAID,E4496827-2E6F-47E1-99F4-5C812148F208,2,0,0,1,0,1,0,0.420753018020068
3958,B241BE6C-699C-49FC-B4CC-8B94A9B85EE0,250,4,17.42,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,NAVAID,49FD8A82-4AFC-4E07-9505-667258A607A8,2,0,0,1,0,0,0,0.420758075140606
3959,1E621156-97A4-4752-9703-1B2878A2A116,119.03,4,17,2E2D1C3F-C7C0-4E0D-9AAC-8E6EA7BEBC3E,NAVAID,6C1D3D95-AA43-46F7-B74D-E673FF75E4D1,2,1,1,0,0,0,0,0.420760377043771
3960,90ADF9C8-EC42-4B11-B702-262BBBBAEC70,188.66,4,25.19,C2E25A7D-B300-4871-9768-8A584C10783E,NAVAID,50B1DE95-448C-4FBF-A899-95EE90907460,2,0,0,1,0,0,0,0.42079656472575
3961,7A4B4EF7-6FB9-4A72-9080-A0D91662B23A,224.89,4,23,408D8EED-BA71-4C45-910F-469BE081792B,NAVAID,6D2CCC3A-CB1C-4F1E-975F-91C25F56B3EB,2,0,0,1,0,0,0,0.420801320382905
3962,FA68B82C-0DC5-4AEC-8845-E309DBD47A09,300,4,,6583DCEA-350D-4DBC-92B2-1B0A48E720D1,NAVAID,65AE26E4-3710-4494-AEED-B30873E7CD40,2,0,0,1,0,0,0,0.420808568606906
3963,D5035BF0-ED41-43EF-8801-71605745C146,272.62,4,19.08,F061E95C-8FE9-4190-A32B-EFCFB38A6D51,NAVAID,6751CA74-F5B4-447E-8088-3B9BE28CC10B,2,0,0,1,0,0,0,0.420827454690132
3964,95144D29-0E9E-40BA-8607-25C5D02786A4,116.66,4,20,EBAD5D0C-8E8B-4C95-BBE7-CE986E879234,NAVAID,60B9FAE0-0FA1-4DCD-95B2-966C986CC4CD,2,0,0,1,0,0,0,0.420845208431823
3965,EAC224F1-E217-4DA5-83E6-2D3298376AC3,332,4,24.89,95021B9E-1540-493C-89E8-E48F01ED1A70,NAVAID,3725FA5E-BFE4-450A-BAB7-A5D498E8A2BA,2,0,0,1,0,0,0,0.421171642473693
3966,92982F47-800C-4C62-91FC-DC30C643F9B7,77.71,4,21.04,4F2DE766-8A42-4E44-9789-81492E70CC2D,NAVAID,7B3C579D-4F42-4246-8829-062A53CAD4A2,2,0,0,1,0,0,0,0.421229559400839
3967,574AE3C8-A50C-4954-BEA7-E990AFDEF601,35.03,4,20,9DE11660-EFD1-44FA-8A47-9C982F8924A6,NAVAID,29DF0DB3-8107-4220-88CF-18C66F12CE2D,2,0,0,1,0,0,0,0.421249851648659
3968,75F8886F-490A-4086-AB66-62F7B7721820,336,4,25,3290B6B3-72FF-4F38-AC42-0B9C51AD61B9,NAVAID,58451712-9821-4EFB-BC4A-01C5E00E51ED,2,0,0,1,0,1,0,0.421305066159867
3969,BC23275A-4843-470A-80B2-83138C587C0B,306,4,22,16C6798B-2522-446F-A6CA-8686A90B1F63,NAVAID,F4AAFFC4-165A-4D6B-A44F-9269F2C25EF4,2,0,0,1,0,1,0,0.421353859283372
3970,90EC0DA9-54F1-417E-A0F4-0C6B65BA4471,76.74,4,21.88,2B69D30A-18E8-473B-92AA-33EC256F6488,NAVAID,13A94ECC-B37B-47C4-A73F-853715C36450,2,0,0,1,0,0,0,0.42140907407648
3971,189D2DBF-2584-4A5F-A62C-77A45EF4EC97,195,4,,3D85959E-4CF3-41A6-8623-DDF8CCEB4DA1,NAVAID,1F68D387-BA8D-4B9D-9425-406EAF7B8B77,2,0,0,1,0,0,0,0.42143795825484
3972,01FF4D7A-33BF-4B43-95E6-2ACE55A3EB9F,79.63,4,20,1C153181-665C-4BD1-B5FB-2E8B2D2A04BC,NAVAID,34E280A6-53F3-41BA-A89F-9B3239B50EE0,2,0,0,1,0,1,0,0.421512655640346
3973,8D2960C8-61D3-4965-9C4B-0AE9CB9C700C,170.53,4,,D0029CC7-FA4A-4A0C-996D-E34C3118A648,NAVAID,27DED320-7C85-4ED6-9FC4-0A158E60BB72,2,0,0,1,0,1,0,0.421525217415256
3974,F7965C93-AB00-4A8A-9959-1B34161129CA,159.34,4,25,6119BBF2-28AB-4F59-8DA2-803C3445526B,NAVAID,5B003056-98D5-4F77-AAC9-FD05468E0773,2,0,0,1,0,0,0,0.421641851938336
3975,1EC7FC82-883A-4722-B1F8-64AA7B41DB8A,316.47,4,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,NAVAID,1FBE0D2C-E612-49C9-A68D-C99928C9A934,2,0,0,1,1,0,0,0.42168614622015
3976,A4ACE1CE-2DF1-4242-8FDB-FE87149BF132,148,4,23,848846DF-3817-4D6E-8F46-7FDF5405CD64,NAVAID,5D29E8E7-3875-4395-B91A-0F20B99CFDBE,2,0,0,1,0,0,0,0.421737069037114
3977,2F8575F3-2411-4996-B401-EC4CE28A1DF4,40.01,4,23.06,6B30D678-7623-4E0B-9356-3569ACB1D333,NAVAID,B15483C7-A448-43AD-AF75-EB2BF09C6680,2,0,0,1,0,0,0,0.421755822410336
3978,50F565AF-1BFE-4E16-8737-2C100AD13F15,105,4,18.52,08C6320A-D6CC-461E-98D6-79C51B1E242D,NAVAID,94C51459-63E3-499D-B930-EFC61C0B4C9E,2,0,0,1,0,0,0,0.421849359265829
3979,8D09C53B-9C14-4D19-8F75-786BA7B3F8DC,75.72,4,19.38,B458D601-B0A3-415A-A32F-FD5722DF6BA0,NAVAID,9A7B8152-E9F7-401F-8F86-78F363C20225,2,0,0,1,1,0,0,0.421974038382695
3980,D7507EB0-2DD2-4D05-95A1-471A5856AC50,73.05,4,21.59,E6B3700C-79E0-42D2-B5B4-E1F2B1356AD1,NAVAID,5E776FC8-8232-4765-859E-88D83C6BA6E7,2,0,0,1,0,1,0,0.422078877028954
3981,AABB6B32-A1C2-4639-905C-A5ED39DBAA70,41.32,4,23.15,F08BE0A3-1797-4CB3-AD63-41388B2FEEE1,NAVAID,1285B81A-315D-4A17-BE7F-4F01B130854E,2,0,0,1,0,0,0,0.422085911664907
3982,0F0BA51C-B87B-4087-8243-3C0CF96DFBA8,110.61,4,24,8905F79C-781A-41FC-A8CB-8F85C75C8063,NAVAID,411E4142-AE03-4763-A9D3-A6C3EAE9285B,2,0,0,0,0,0,1,0.422181129380523
3983,30AF1EAE-2605-4175-B44E-FAFCCACF998D,307.72,4,23.3,569F2872-B88F-4F52-B61F-741A55E97790,NAVAID,08D079C0-0001-41D4-8B02-4C9A09694A36,2,0,0,1,0,0,0,0.422250311290572
3984,FD5EAC0A-B632-45EE-991D-578981FA0D09,37.13,4,23.6,7AE01119-A34A-4581-94B5-AEC773F44545,NAVAID,E459F232-D316-4B24-86D8-501659BB13C4,2,0,0,1,0,0,0,0.422302918412835
3985,F7A1F295-3253-4E74-A54E-C40F0C15D2A0,23,4,23.42,D6118342-AE37-4ED7-8F67-918DB4ED74B2,NAVAID,97FEE5C5-0185-4C27-8901-CF05DA35B963,2,0,0,1,0,0,0,0.422505587655384
3986,6AD673FE-DCD7-4755-8266-97ABF15875C0,245.64,4,,822A6C8E-A98A-4A8F-9FCF-82958E951AD6,NAVAID,585FF98B-C095-411C-AC59-6D03700ECBFD,2,0,0,1,0,0,0,0.422540825725773
3987,4CC1F151-A70E-40F2-9BDA-6CCFF17E1A99,71,4,23.01,ECB8C869-666D-40CC-848D-D673DF353E36,NAVAID,E8C6363C-EC01-4EE6-83FB-5B602FD85629,2,0,0,1,1,0,0,0.42258522382238
3988,7D3D76C4-4AD9-42B8-B3E8-B865A6918A37,299.05,4,19,15711C46-96F0-4C11-98C1-628D76A4329A,NAVAID,140543FB-34C2-4196-A783-D2CC32BF81A2,2,0,0,1,0,0,0,0.422633667376348
3989,4D830BFB-AC27-4818-BBAA-E86EB7C1A6D7,286.89,4,19.49,79E1CF85-7681-4319-9D81-A87813E44682,NAVAID,885A4E2D-DCB1-45B2-ADBE-D2ED13CF91E0,2,0,0,1,0,1,0,0.422634848852991
3990,E44E0E42-055F-40C2-9FFE-7D342BAF2E80,22,4,21.94,C5AC5AD8-BA00-44F9-B3EC-4B4A2335E205,NAVAID,446E2168-282E-45C6-BAA6-7D37FC190483,2,0,0,1,0,0,0,0.422696478613251
3991,25E0F81A-6157-414B-BC6C-52FA626EE45E,296.33,4,20,9DE11660-EFD1-44FA-8A47-9C982F8924A6,NAVAID,C89A0E5D-632A-46F8-B252-9C5A9D7E03E2,2,0,0,1,0,0,0,0.422759499018058
3992,5891D04C-327D-4425-BBCD-B44ECC6B82F5,312.38,4,22.46,DF82694C-FCCC-4AC5-9F6D-67CB1EEF85C6,NAVAID,68BE9D0C-4D0E-4420-8909-E056BA160788,2,0,0,1,0,0,0,0.422832293214494
3993,CB09C008-CBA1-4F86-8922-3CFC7E982774,264.32,4,21.48,DCFE6A25-C02A-475F-8B6E-F271220DAB93,NAVAID,BDC6B627-5C0D-4F8D-88BF-AE2537142275,2,0,0,1,0,0,0,0.422864512988502
3994,3C8CE30E-9CCB-4B38-84B7-1FE7C21090B0,182,4,25.14,17E2935D-914F-4672-BE7E-65E25F252B73,NAVAID,51C3451F-0801-4183-96F2-6E8896255BEC,2,0,0,1,0,1,0,0.422956975045913
3995,2F5D84E1-71FD-4CF6-A270-C4EA4BB37CB6,142.01,4,,BC1003CE-8AF6-422D-9C6B-FB5D778D9F5A,NAVAID,EE8D4472-B2C1-4B32-9E14-A2FF1C9CBE39,2,0,0,1,0,0,0,0.42296336608505
3996,5B7A0BA5-DC2F-4233-BCB2-67A30524FFB8,286.17,4,17.99,50D68DCE-CD7E-4AD6-9E85-D74E2953AE6D,NAVAID,96ABDA5A-19B3-432F-9449-60281E904013,2,0,0,1,0,0,0,0.422973425048196
3997,7ACBF849-3667-4E14-A702-7009E0441571,69,4,23.8,39ED4D50-B056-401A-BE47-3FC352C5B8D3,NAVAID,075DBBDE-8983-492C-A0A4-174516C1D1A9,2,0,0,0,0,0,1,0.423008171208314
3998,FCF08B4F-2550-40B2-9BD2-C6DC280D767B,46.04,4,23.64,E5536518-86B2-408A-9D18-075F250BD10C,NAVAID,6E001FD6-C6ED-43D4-AFC2-979D3DB7A8B2,2,0,0,1,0,0,0,0.4230171809903
3999,C36FB8F4-8F2B-4185-AC55-CDD06971A24A,248.3,4,23.33,8A8E9DDF-BDE8-42D7-B484-134F7BDCAA23,NAVAID,49795118-965D-473D-B098-F8EB4B7FA20F,2,0,0,1,0,1,0,0.423162882811115
4000,68A3A5F3-53C9-46BD-8F30-0C80DE998229,186.16,4,25.37,1BD276F9-1E9B-442D-A9AD-11960908BBB3,NAVAID,755ABA40-CC18-4BEB-94BF-EB573993BCBD,2,0,0,1,0,0,0,0.423283727657922
4001,BB011CFA-4DEC-4834-9FE2-C210A543BF7E,197.94,4,23.27,8E3EC456-981C-498D-A10C-8F589A079029,NAVAID,F45D9963-638B-48C3-88A7-55A6065BF6D2,2,0,0,1,0,0,0,0.423478279014359
4002,A5549922-9C80-4256-BD15-73EAB9EB82DA,292.87,4,19.42,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,NAVAID,F9CF3588-159F-4D6C-B2F6-0578600E1C2E,2,0,0,1,0,1,0,0.423605226997953
4003,947A9292-9CE1-4033-BBF0-474E16DF62FB,141.2,4,22,B7A33B3D-A28F-4A46-9F84-CBF6A84DB337,NAVAID,2D330BCD-043B-488E-B0D3-8721D11DBF9F,2,0,0,1,0,0,0,0.423625331151225
4004,FED3371E-9CC2-4A38-979C-9CAF1DA99052,183.16,4,25.4,8481E122-F095-4147-9ECD-1574434D4F64,NAVAID,4B17CDC8-4C23-4BC4-A8E2-AC2ED62A77BF,2,0,0,1,0,0,0,0.423658552819364
4005,65AFF6ED-C077-4FC7-BDE3-A2AA5225CD9B,329,4,24.85,BD2328B2-E791-4DE8-A265-DFA5932FF0D9,NAVAID,2D4F36F9-1284-4B8B-83BD-4FB025B2E9A6,2,0,0,1,0,0,0,0.423703401586548
4006,4DF53DDD-5F00-4913-A2E0-C846FE87405F,284,4,19.6,BC6D074E-DF87-4085-901A-81835E6ECAD0,NAVAID,DCAB5F63-95AC-49DD-9FE0-3C4444B04E17,2,0,0,1,0,1,0,0.423858630230665
4007,3A55C38F-C919-42F0-BC00-9CDB7046E4C3,260.87,4,20,9A6999B0-9C31-4330-8C22-1EB0F0DF4B30,NAVAID,FE99E519-768A-4DB3-9D76-340AA303A3F1,2,0,0,1,0,0,0,0.423859366041351
4008,DD824474-82EE-4772-BD97-ACACF7141958,204.35,4,22.32,4F7EF82E-F61F-4227-91C8-7D0CFFFE4BCF,NAVAID,8F79E752-E01E-40C7-A38B-D98CA3C0FFB7,2,0,0,1,0,0,0,0.423953172812751
4009,88B71ACD-162C-4404-BC34-27F53430727A,129.53,4,23,D1B9CDF8-29F5-484D-A062-0FF05968A717,NAVAID,7A44387B-35E5-405A-9B5D-FDAD734E765D,2,0,0,1,0,0,0,0.433094613416049
4010,6D484224-1FB1-4F16-B8BC-3E2B475B2AC2,0.16,4,25.38,88D35276-9612-4965-9CB7-56A8A3198433,NAVAID,3D1ACD8B-8119-45FB-A6B6-4C8C388D86A4,2,0,0,1,1,0,0,0.424049534910685
4011,AA948AFE-3446-4DB4-9C03-B22FB979039D,92.99,4,20,22CD5B45-C89A-4A51-B9D9-75EB20B2365A,NAVAID,273BB8D4-1CAC-40E6-94C4-B844056FAD64,2,0,0,1,1,0,0,0.42412607460052
4012,9F2B43C2-C161-4DD3-A7FC-C6E909FEAA86,246.43,4,,FAF4FDFE-9B05-42AC-B4BB-19D5334FF7DA,NAVAID,9B34C82B-1F52-4A0F-AE6F-A652F3150261,2,0,0,1,1,1,0,0.424202525560597
4013,055D82AF-390C-4B3A-9362-65E9C5D01EF2,113.07,4,20.13,7F0AEB20-415E-4EAE-AE18-4AA57CBBC753,NAVAID,F19D40E2-E14D-41F6-8683-23AFEBC28FE6,2,0,0,1,0,0,0,0.424231599306314
4014,B686F88E-D144-4503-B437-24899E25A98D,307,4,,BC6D074E-DF87-4085-901A-81835E6ECAD0,NAVAID,EB2FFFD6-E6C3-413B-8F3E-5DF5240F9482,2,0,0,1,0,1,0,0.424283618594945
4015,0D23A817-0934-461F-A2F9-D581AC59CDB1,78.86,4,20,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,NAVAID,F1E06B9A-19DB-46B6-AF7F-0FAF9E2FD1C3,2,0,0,1,0,0,0,0.424360413980862
4016,383CCEF5-0EA5-48B5-A5E0-3D4CD5FE4C62,148,4,25,99EC495F-C3E2-4229-A839-CEAC980E7269,NAVAID,22A1B8D9-1AB8-4D55-B823-458A0E5ECC45,2,0,0,1,0,0,0,0.424962967267742
4017,2C7FBF62-1263-4FB5-9AB4-11DED52B40A2,177.56,4,25,EBAD5D0C-8E8B-4C95-BBE7-CE986E879234,NAVAID,7AD280D4-193C-4E01-97BA-30DC0327261C,2,0,0,1,0,0,0,0.425063211469766
4018,C2B345B1-B451-4416-9DF1-39AD33EACE98,218.01,4,24.13,3C6D7DD0-7842-42B6-96B6-A0A887935E8B,NAVAID,D3365832-BC22-4F68-A807-B26081E3564C,2,0,0,1,0,0,0,0.425320343082698
4019,AFDAF62D-28D6-4CA7-BA67-5F2561427DCA,202.59,4,23.52,3480D43C-31F8-44BD-A77D-A6615CF6DBC9,NAVAID,1CC96010-2B5E-4501-9487-46DA2F5808A4,2,0,0,1,0,0,0,0.425325130028821
4020,C2539B6F-2AA3-4007-BFAF-B27DCCD00307,92,4,,89B97520-0B14-4BC6-BB2A-3876091682E7,NAVAID,8AD6D557-FC97-4A2B-A980-71328DB89489,2,0,0,1,0,0,0,0.425325961414305
4021,129905FD-141C-48F9-BEEA-2D678AC7E846,270,4,20,6656158D-55D1-46C7-9F05-DF9EB833C910,NAVAID,8E60274C-01FC-4D29-ACC6-70B4CAA58A69,2,0,0,1,0,1,0,0.425380641445983
4022,A5D6CDE3-8779-41BC-861D-AF63D4B92A57,226.65,4,23.38,9108953F-C14C-411E-90BF-1CFB9CF3668F,NAVAID,779BFD2E-6049-47BB-9BA5-D8DC002ED63F,2,0,0,1,0,0,0,0.425493305735822
4023,E20C119E-A094-4AEF-9DE5-995CD66B38A4,81.6,4,19.08,FDA64C02-8E17-453B-82BB-E9BA9A5D6C60,NAVAID,DC34F4CC-74FC-4BAF-8336-6E100CF5135B,2,0,0,1,0,0,0,0.425500782975779
4024,A841EDAE-727B-40E9-BFF2-F56581ED3617,213.67,4,,3815856A-CE1D-4870-990A-BCAB2DD2C736,NAVAID,F506DBFB-C786-4CA0-B5B5-C8BFB074678D,2,0,0,1,1,0,0,0.425524541611858
4025,D20DAF11-0977-439B-8D3F-C16777B924C2,147.39,4,25,3AC8551C-B929-4CA5-8B4C-F8D2098518E4,NAVAID,B11BC272-4C79-4864-815D-77AC14A66181,2,0,0,1,0,0,0,0.425662366107236
4026,66D0477E-1735-441E-BC8C-B46FD5C9F919,0.8,4,25.29,4A1497C6-922F-4528-8285-CE10E9C44A20,NAVAID,5CD6663C-7058-4573-83D1-C112F4B95836,2,0,0,1,0,0,0,0.425672933283273
4027,015EEFB0-97D7-4516-94C8-0D0342153766,275.83,4,22.03,611CEBF5-E641-467C-9F74-C3D4993A38B5,NAVAID,E24DE661-0885-4CE3-9C6E-07A79F2E8826,2,0,0,1,0,0,0,0.425699492864342
4028,43F6A5B4-296E-4E07-B699-EAD5E6ECE1EE,64.27,4,20,22CD5B45-C89A-4A51-B9D9-75EB20B2365A,NAVAID,332379ED-6170-4C3C-9FCC-56A22DF3C070,2,0,0,1,1,0,0,0.425719047598296
4029,52844A5B-3FA8-49DB-8602-71B660821DDA,246.46,4,17.71,DAD04B84-727E-47A1-B92F-D31DE8F09133,NAVAID,34BE22F1-BB08-4579-A55A-8AF0F56B46DD,2,0,0,1,0,0,0,0.42573744961533
4030,500A3424-A874-4800-9E35-D84215457718,90.89,4,19.95,5AE9C114-A3F3-436C-9E95-FBADA32D1AE4,NAVAID,35E320A9-F8FD-4FEB-9F25-36C6D4003845,2,0,0,1,0,0,0,0.425768449486355
4031,34E4EB58-3D95-46A2-9B94-A84E51AB25CB,271.89,4,19.69,78BFBFE7-EF44-49BF-958C-53240C17DF92,NAVAID,B34B581E-6CBA-4356-AC70-49AB0851346F,2,0,0,1,0,0,0,0.425952897069608
4032,05B1B9B5-D932-498C-A0B7-53F8983B825A,316.65,4,20.91,6183179E-0D69-438B-8B1C-F7DA2C3DBFB7,NAVAID,23928021-7DFD-4D0D-9178-3440CD118941,2,0,0,1,0,0,0,0.42597890082607
4033,5A2445C7-E2F9-40F2-A2D7-22EB2FCFD30E,21.01,4,22.96,EEE33C1D-BBB0-4108-A2C2-7B49F4077CB0,NAVAID,0FF221F5-1F54-43D0-B038-AB2722EC2554,2,0,0,1,0,0,0,0.426062268886856
4034,C1B4EA03-ED80-4F5E-967E-645C43263020,144.46,4,16,A4D214D8-42AB-453E-9B39-322F2F05AA4B,NAVAID,3ABAE097-693F-4A4C-B19A-E8AF63F6ADF3,2,1,0,0,0,0,0,0.426081766313682
4035,4569930D-A280-4B82-A460-955E8B7CBE53,121.3,4,,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,NAVAID,0D8F34BB-6910-42A7-B695-2D70CA74A270,2,0,0,1,0,0,0,0.426087725658713
4036,1C5D6047-6A3E-4199-90AD-5714AF8A8E37,340.75,4,25.55,5AE9C114-A3F3-436C-9E95-FBADA32D1AE4,NAVAID,301D0C3B-4D48-47A5-BC15-6F1D48D0FC8C,2,0,0,1,0,0,0,0.426108043459654
4037,9F6A7651-9331-42FA-A333-138877CB16AC,40.72,4,23.81,700409F1-712B-443A-B6ED-8ACB5191E579,NAVAID,73DA3137-C029-4E41-B34F-3878DDC74EFF,2,0,0,1,0,0,0,0.426199480986318
4038,7EE9EEB3-2F14-4286-A45C-39FA9A72AA9F,62,4,20.04,1D9693B9-736E-4C58-B3E1-F70927A1F682,NAVAID,75FF70E1-72E7-4DF7-AACD-964C4D82B9C6,2,0,0,1,0,0,0,0.426231159509737
