X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,CRSOUT,CRSOUT_TYP,CRSIN,DIRTURN,SPEEDLIMIT,SPLIM_UOM,REFPT_ID,REFPT_CL,NAVSYS_ID,STRUCTURES,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-106.904836111,35.063222222,173,D42DF1E9-B934-4753-A1AD-C2703728098A,1,HEXEM INT*NM*K2,35-03-47.600N,106-54-17.410W,272,RAD,92,R,,,D4BF3A8E-B46C-4928-A68A-C50986E42977,1,D6118342-AE37-4ED7-8F67-918DB4ED74B2,ENROUTE LOW|IAP,0,0,1,0,0,0
-105.376318611,31.568701667,174,40B417BE-0C13-4F61-923E-EA45F08914B4,1,HUDSPETH VORTAC*TX,,,81,RAD,261,L,,,30A23C35-7765-49BB-8CA2-3530E3CF9110,0,30A23C35-7765-49BB-8CA2-3530E3CF9110,ENROUTE LOW,0,0,1,0,0,0
-149.076881944,64.545692778,175,2BD3AB89-A57B-4321-A869-0D0B4B21C1D7,1,ICE POOL NDB*AK,,,231,TBRG,51,R,,,745FBDBC-19B2-4716-B688-E367D459B311,0,745FBDBC-19B2-4716-B688-E367D459B311,IAP,1,0,0,0,0,0
-75.827338889,40.337688889,176,A74F2E64-E709-4700-A244-5AEA91953497,1,HOUTN INT*PA*K6,40-20-15.680N,075-49-38.420W,67,RAD,247,R,,,1042F9A4-F9E2-49FE-934F-B2DB3FEAEF61,1,249BB6CF-3CB0-444A-AEF5-B9B76436E831,ENROUTE LOW|IAP,0,0,1,0,1,0
-96.163241667,31.9550027780001,177,17E0A6C4-2F68-4A78-B769-E949F39DD4EF,1,HOXDE WP*TX*K4,31-57-18.010N,096-09-47.670W,343,OTHER,163,R,,,BBA29A40-3F93-4579-974D-288A65487288,1,,ENROUTE LOW,0,0,1,0,1,0
-77.852605556,41.8650111110001,178,DF46E846-0192-4C0D-B8AB-9805835F7977,1,HOXIE INT*PA*K6,41-51-54.040N,077-51-09.380W,115,RAD,115,L,,,88ED6A47-4585-4333-95A0-90DA9D72D6AE,1,5D46DF9C-F0C5-4770-A469-30218FB4C48C,ENROUTE HIGH,0,0,0,1,0,0
-74.591594167,41.4096866670001,179,BCE6819C-B4C4-49C1-ABE8-E431B45765BD,3,HUGUENOT VOR/DME*NY,,,19,RAD,199,R,210,KT,CC5A7357-2829-4342-8506-FFD166FE302B,0,CC5A7357-2829-4342-8506-FFD166FE302B,ENROUTE LOW,0,0,1,0,0,0
-79.3330472219999,37.099261111,180,B3F0486F-22F4-48B8-A6CC-A8367E36DF7D,1,HURTT INT*VA*K6,37-05-57.340N,079-19-58.970W,211,RAD,31,R,,,EF0D249D-7DD6-49A7-BB28-760B667D1487,1,96E5CF2D-A2B5-4710-A271-3D047A2A9EF2,ENROUTE LOW,0,0,1,0,0,0
-77.225094444,39.683933333,181,93E9010E-F7B2-4AE8-A0CF-7343D6329B75,1,HYPER INT*MD*K6,39-41-02.160N,077-13-30.340W,65,RAD,245,L,210,KT,C5162BBE-C222-4183-A224-C3667ECCA4C7,1,4875D248-0959-471B-8BD3-10C89E6A99EF,ENROUTE LOW|STAR,0,0,1,0,1,0
-122.889772222,48.2869666670001,182,B46D75BB-2336-41C0-8798-27E4CC37423E,1,INAXE INT*WA*K1,48-17-13.080N,122-53-23.180W,228,RAD,48,L,,,C2A643AC-B6F8-4542-B39F-2DC7232A96F9,1,A40E51BF-E728-4066-B310-06EEEA15E9ED,ENROUTE LOW,1,0,1,0,0,0
-77.106094444,38.5311,183,18E01CF3-AF08-4AA4-B448-A1735EE125BE,1,IRONS INT*MD*K6,38-31-51.960N,077-06-21.940W,198,RAD,18,R,210,KT,07E41DD2-9333-46C0-AC5E-58F90D1A9DD8,1,EAE3F71F-DF31-45E5-BFE3-1FBA52272BE8,ENROUTE LOW|STAR,0,0,1,0,1,0
-115.508581944,32.7488666670001,184,8B969C0F-755C-4EC6-A441-E4E04797792A,1,IMPERIAL VORTAC*CA,,,74,RAD,254,R,,,390100B5-A727-447F-AA98-66B432990845,0,390100B5-A727-447F-AA98-66B432990845,ENROUTE HIGH|ENROUTE LOW|IAP,0,0,1,1,0,0
-81.235952778,38.5337166670001,185,912ED760-B6A6-429E-9E0B-8961042F4853,1,ITALY INT*WV*K6,38-32-01.380N,081-14-09.430W,69,RAD,249,R,,,168AB0C5-BA4D-4F3F-84F3-AEA4D63359DF,1,C1624E91-F349-453B-AFF3-398AD10162DB,ENROUTE LOW,0,0,1,0,0,0
-120.837063889,48.9321416670001,186,9B701532-0641-47D3-AAB3-A89A545F262E,1,IWACK INT*WA*K1,48-55-55.710N,120-50-13.430W,70,RAD,70,L,,,C192F661-2619-4436-A0E6-B5866846A684,1,04BDA055-A2EF-4A1B-BEAA-7BCB3295E476,ENROUTE HIGH,0,0,0,1,0,0
-74.8741388889999,38.263347222,187,99B8558F-A027-4EA0-A3C1-CE11B52930AD,1,JAAWY WP*MD*K6,38-15-48.050N,074-52-26.900W,210,OTHER,30,R,,,00ECA640-6667-4F95-B994-FB1D30D7201B,1,,CONTROLLER HIGH|ENROUTE HIGH,0,0,0,1,0,0
-86.875122222,40.164236111,188,9503BBF5-2D38-4652-87DE-A171EBA28C65,1,JAKKS INT*IN*K5,40-09-51.250N,086-52-30.440W,311,RAD,131,R,,,F9880947-9067-4ED5-8CAE-C0211E8F2B38,1,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,ENROUTE LOW,0,0,1,0,0,0
-73.1244972219999,40.890022222,189,1DAAEEAA-EBF4-4C00-8EDD-F18D09220BDB,1,JAFFY INT*NY*K6,40-53-24.080N,073-07-28.190W,94,RAD,274,L,,,C82C65F2-F9E8-4694-9235-ADE30B8393E8,1,9E8C9289-A7C9-44F7-B050-F938D0077B7D,ENROUTE LOW,0,0,1,0,0,0
-87.8269472219999,39.985761111,190,5BD875CF-72C5-414E-9A32-A81C1E10D404,1,JAGER INT*IL*K5,39-59-08.740N,087-49-37.010W,95,RAD,275,R,,,903872FC-24A9-4B5A-8780-45638F73A971,1,E083BEE6-7776-4487-B2BB-C8DC914F285F,ENROUTE LOW,0,0,1,0,0,0
-155.870277778,19.9085416670001,191,A9E12849-13B5-4B4A-A85A-9AD045530FE0,1,JASON INT*HI*PH,19-54-30.750N,155-52-13.000W,234,RAD,54,L,,,B1D8FBE2-E238-4EA9-B49C-307254270EEB,1,E0EBA346-5B28-4A14-B948-CE13124A2541,ENROUTE LOW|IAP,0,0,0,0,0,1
-93.7379583329999,36.7913611110001,192,8416EDA0-8614-429E-9EB9-00F402C4AA54,1,JENKY INT*MO*K3,36-47-28.900N,093-44-16.650W,25,RAD,205,R,,,44F141D9-CB4F-42FC-A8AA-C059EE2FDCFC,1,11019D7C-AE11-45DB-80D2-94B12011703F,ENROUTE LOW,0,0,1,0,0,0
-74.153805556,39.816980556,193,06C11F77-D2E0-4219-8D23-6DA1ADFB3636,1,JIMEE INT*NJ*K6,39-49-01.130N,074-09-13.700W,100,RAD,280,L,210,KT,7FD57D8B-A26C-47CB-A917-D8170F9992EA,1,BC6D074E-DF87-4085-901A-81835E6ECAD0,ENROUTE LOW,0,0,1,0,0,0
-72.2744916669999,39.5424444440001,194,683659B0-0497-476B-84A6-0A4172A3ED53,1,JANNA INT*OA*K,39-32-32.800N,072-16-28.170W,145,RAD,325,R,,,00B5EC41-D7B6-4F63-AFDE-02AA7898D68F,1,5CFF4E6F-502F-48EF-90EC-8A9377CD43A8,ENROUTE HIGH,0,0,0,1,0,0
-114.444280556,42.7510194440001,195,99DF43F4-AD11-4968-A203-CBCA94D11D58,1,JEROT INT*ID*K1,42-45-03.670N,114-26-39.410W,274,RAD,94,R,,,2A82149F-226B-4010-BC04-876205A736C9,1,3D85959E-4CF3-41A6-8623-DDF8CCEB4DA1,ENROUTE LOW,0,0,1,0,0,0
-76.1498972219999,36.560591667,196,22CD7240-7A32-4DBC-887B-34427B80E784,1,JODOC INT*VA*K6,36-33-38.130N,076-08-59.630W,180,RAD,360,R,,,921B2391-E0AB-4391-BE9C-BE6CE69B48B9,1,EF93B4B7-E749-4B81-B6A6-388CA7B595DC,ENROUTE HIGH,0,0,0,1,0,0
-157.576469444,20.9599388890001,197,63D01175-D539-4932-815D-37A9B682DDD6,1,JULLE INT*HI*PH,20-57-35.780N,157-34-35.290W,278,RAD,278,L,,,5EDF6B25-F025-4DB6-9F09-F8C0298F375F,1,2FB03809-2AFE-4ADC-BAC2-57F4D3110065,ENROUTE LOW|STAR,0,0,0,0,0,1
-71.914627778,41.0547,198,5FAA0785-57DB-43A1-B4AD-DF068C529071,1,JORDN INT*NY*K6,41-03-16.920N,071-54-52.660W,79,RAD,259,L,,,F1E06B9A-19DB-46B6-AF7F-0FAF9E2FD1C3,1,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,ENROUTE LOW|STAR,0,0,1,0,0,0
-81.8309555559999,41.917594444,199,D019480B-E100-461D-BD62-72A554733765,1,KEEHO INT*OH*K5,41-55-03.340N,081-49-51.440W,279,RAD,99,L,,,58B0E350-DA61-4570-AD2D-572C3793E786,1,80AA192B-736B-4190-8778-6FEAB3EA53D0,CONTROLLER|ENROUTE HIGH,0,0,0,1,0,0
-96.226788889,32.9288583330001,200,1C2C2DB5-ADCA-4D77-9C57-6C156B60FDF8,1,KEYEG INT*TX*K4,32-55-43.890N,096-13-36.440W,173,RAD,173,R,,,CD67305A-7416-496E-9DEF-4A9C3DAA504D,1,923D822B-4391-4037-A6E1-13FD5D1D2742,AREA|ENROUTE LOW,0,0,1,0,1,0
-111.386925,34.9498861110001,201,9B4169DB-FFBC-43A9-9CBA-733CE9D78556,1,KEYKE INT*AZ*K2,34-56-59.590N,111-23-12.930W,60,RAD,240,R,,,F138F20E-76E3-4B5C-8A06-BFE04F312C2F,1,0FA805DD-B79E-41ED-8F0A-59FE608E5B32,ENROUTE HIGH,0,0,0,1,0,0
-73.822224444,41.6654497220001,202,CFAEDFB6-691F-4F9F-8461-B7AF2EF8A8DD,1,KINGSTON VOR/DME*NY,,,13,RAD,193,R,,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,0,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,ENROUTE LOW,0,0,1,0,0,0
-81.371619444,28.9238888890001,203,35B31BD5-0F6D-4242-927C-860D01ABF395,1,KIZER INT*FL*K7,28-55-26.000N,081-22-17.830W,355,RAD,355,R,,,C80C65B0-6880-4628-93B6-A4B460207338,1,E35A5684-6062-42FD-91A2-AEB62F56B7AF,ENROUTE LOW,0,0,1,0,0,0
-112.858652778,40.7226027780001,204,2C787006-28DF-466C-84CF-C4E3B97B374A,1,KNOLE INT*UT*K2,40-43-21.370N,112-51-31.150W,78,RAD,78,R,,,18E66559-035C-43B9-8776-A92F5C927C40,1,2BDB9439-8637-42FF-87A6-08D83DDFB1ED,ENROUTE HIGH|ENROUTE LOW|STAR,0,0,1,1,0,0
-113.025983333,42.9483472220001,205,A857C7A8-9342-4335-819E-B140209A584D,1,KNURL INT*ID*K1,42-56-54.050N,113-01-33.540W,269,RAD,89,L,,,F6A038E6-7CF0-4033-92F1-236B2E2340EF,1,DF9363D5-0FB2-41C9-8F50-520DE85EC02B,ENROUTE LOW|SID,0,0,1,0,0,0
-120.27855,34.752683333,206,7D605210-1DF9-4555-94C7-E36931602630,1,KOAKS INT*CA*K2,34-45-09.660N,120-16-42.780W,120,TT,300,R,,,8F875394-2CA3-438E-A5F6-03A14E6FD7FB,1,038A1C9A-C5ED-4362-9EC8-82DF8D9B8DE9,ENROUTE LOW|IAP,0,0,1,0,0,0
-86.671469444,39.413652778,207,DB0FB040-6EDD-4100-BBC3-752A079D3BD8,1,KELLY INT*IN*K5,39-24-49.240N,086-40-16.940W,209,RAD,29,R,,,B793A929-CECB-4862-B45C-15715876D1DD,1,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,ENROUTE LOW|STAR,0,0,1,0,0,0
-94.178341667,39.7816500000001,208,53C498EE-0C7B-4CCC-83D8-62776FF373D9,1,KIDER INT*MO*K3,39-46-53.940N,094-10-42.030W,248,RAD,68,L,,,02A6CD31-FD21-4CDB-A9ED-1319A2AA7C62,1,4AC3182B-7498-4E9A-B719-29A5235EC91D,NOT REQUIRED,0,0,0,1,0,0
-92.5917147219999,40.1350177780001,209,211336E8-5290-46D3-AD21-AC3584C3D39D,2,KIRKSVILLE VORTAC*MO,,,248,RAD,68,L,,,4AC3182B-7498-4E9A-B719-29A5235EC91D,0,4AC3182B-7498-4E9A-B719-29A5235EC91D,ENROUTE HIGH|STAR,0,0,0,1,0,0
-81.82605,31.472452778,210,28912639-B205-4F45-BD5C-1471E85CE67F,1,KIRNS INT*GA*K7,31-28-20.830N,081-49-33.780W,326,RAD,146,R,,,3FA44A9F-D99B-4EE4-A2F2-6A46EB0685BB,1,6AC85398-2FC1-4FC2-A72D-97B20EEE6A1D,ENROUTE LOW,0,0,1,0,0,0
-75.784444444,42.279869444,211,F9F9FF67-2401-49D5-BAFE-922DEF315E6D,1,KODEY INT*NY*K6,42-16-47.530N,075-47-04.000W,313,RAD,133,L,,,EB35A7E2-4A7C-40D8-A8C9-9C1EB6BDD48E,1,26A74B3D-8083-4B26-9879-C4AE886C7FEB,ENROUTE HIGH|STAR,0,0,0,1,0,0
-77.0435416669999,40.0735083330001,212,8F904D83-3F30-4878-9D63-6B1E66DCC87F,1,KOLBY WP*PA*K6,40-04-24.630N,077-02-36.750W,281,OTHER,101,R,,,3A3D9069-22EF-4447-BDAE-45089C44C482,1,,ENROUTE LOW,0,0,1,0,1,0
-77.109283333,41.820694444,213,91458505-A75B-4FEE-B1E5-69FF27E6596D,1,KONJE INT*PA*K6,41-49-14.500N,077-06-33.420W,271,RAD,271,R,,,F4B196A5-8FAF-4620-AE3D-290DF642D6D9,1,26A74B3D-8083-4B26-9879-C4AE886C7FEB,ENROUTE HIGH,0,0,0,1,0,0
-106.4424875,40.002641667,214,9686ACD4-E12E-47AD-B987-4581E99778CE,2,KREMMLING VOR/DME*CO,,,260,RAD,80,R,,,8E3EC456-981C-498D-A10C-8F589A079029,0,8E3EC456-981C-498D-A10C-8F589A079029,ENROUTE HIGH|ENROUTE LOW|IAP|SID|SPECIAL IAP,0,0,1,1,0,0
-88.499455556,42.3748805560001,215,6AFB9C57-DBA0-4E43-AE0C-89AC7CE02E92,1,KRENA INT*IL*K5,42-22-29.570N,088-29-58.040W,109,RAD,109,L,,,866F3BC7-A446-426E-BD9A-3F4B629C875A,1,0CE1FE2A-A5F6-496B-9DCB-9D37DCD543D2,AREA|ENROUTE LOW|STAR,0,0,1,0,1,0
-71.721230556,41.4625611110001,216,77123C94-F744-4A15-9F51-492028D8B44C,1,LAFAY INT*RI*K6,41-27-45.220N,071-43-16.430W,234,RAD,54,R,,,C434FCAE-D4B7-4F7E-9660-1247A6C7190A,1,AAAF6762-0C31-40C8-96FC-187C670D0648,ENROUTE LOW,0,0,1,0,0,0
-95.47,28.3741666670001,217,FE8301F3-EECB-4C55-A94F-FF8AF75D7125,1,LAMMY WP*TX*K4,28-22-27.000N,095-28-12.000W,180,OTHER,360,R,,,59E06FF8-242E-45B0-A886-68B7C51C5709,1,,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-79.9689,34.150738889,218,C32B33AA-145E-4F2A-B4DE-4DADA03ED555,1,LARDS INT*SC*K7,34-09-02.660N,079-58-08.040W,255,RAD,75,R,,,102EC824-47AB-4F8C-9CEE-C58F57A39A56,1,DF82694C-FCCC-4AC5-9F6D-67CB1EEF85C6,ENROUTE LOW,0,0,1,0,0,0
-87.4032472219999,42.2981222220001,219,2A10C5FB-796F-4C64-ADB3-914C4C642D32,2,KUBBS INT*IL*K5,42-17-53.240N,087-24-11.690W,81,RAD,261,R,,,F1163BA0-8A7C-4338-938C-A93C1D7B0132,1,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,ENROUTE HIGH,0,0,0,1,0,0
-80.038694444,26.1637527780001,220,213AECF2-2BC3-4B8A-90A2-CF47BEA32B93,1,KUCEP WP*FL*K7,26-09-49.510N,080-02-19.300W,201,OTHER,21,R,,,718988C2-0972-449F-A593-71E2789C2713,1,,ENROUTE LOW|IAP,0,0,1,0,1,0
-98.500977778,28.977197222,221,2B583481-B899-45BD-A297-BB47E544A231,1,LEMIG INT*TX*K4,28-58-37.910N,098-30-03.520W,175,RAD,355,R,,,B452DECE-313C-4CCE-8E37-F7210364DCE5,1,09DDCC05-DE7B-4773-9DAF-3396E9D8DA89,ENROUTE LOW|STAR,0,0,1,0,0,0
-133.083113611,56.4677088890001,222,12B3796F-21EF-4196-93B6-347E8328585E,1,LEVEL ISLAND VOR/DME*AK,,,128,RAD,308,R,,,16B1AA95-667C-4568-B56E-C531C08085FF,0,16B1AA95-667C-4568-B56E-C531C08085FF,ENROUTE LOW|IAP|SID,1,0,0,0,0,0
-75.148794444,40.6656611110001,223,45257F84-85EA-4097-974B-2C948135F4EF,1,LIZZI INT*NJ*K6,40-39-56.380N,075-08-55.660W,295,RAD,115,R,210,KT,27BAB324-B3DA-49E5-9B86-DFFFC2BA583F,1,851225C5-D0E2-4E1E-ABEF-C094E8E8F58D,ENROUTE LOW|STAR,0,0,1,0,0,0
-81.3717444439999,30.666936111,224,D2DC5E68-BA73-4AEF-B4E8-F1ACECB71652,1,LLIPS INT*FL*K7,30-40-00.970N,081-22-18.280W,23,RAD,203,R,,,0A75DEF5-FFD1-4895-8824-4B30A9CB0B90,1,CFB59D90-434B-41B9-BA24-5AFBFAEF71DA,ENROUTE LOW,0,0,1,0,1,0
-88.526277778,40.143266667,225,60075E9C-9B17-4169-BB1A-525378F92EBB,1,LODGE INT*IL*K5,40-08-35.760N,088-31-34.600W,297,RAD,117,L,,,3142CADE-979A-4495-8047-6049FDF2D0DA,1,E083BEE6-7776-4487-B2BB-C8DC914F285F,ENROUTE LOW|IAP,0,0,1,0,0,0
-87.356288889,39.058669444,226,28CDD02B-57C1-4B71-AD96-624A2328825D,1,LISLE INT*IN*K5,39-03-31.210N,087-21-22.640W,189,RAD,9,R,,,4DFF90F6-EA06-42C4-8EBE-181A11045CFA,1,14399C12-07E2-4514-8070-ACC7D1841D3F,ENROUTE LOW,0,0,1,0,0,0
-89.7770944439999,39.390088889,227,0BDA66FD-EBA9-4D13-B42F-B60E786069FD,1,LITCH INT*IL*K5,39-23-24.320N,089-46-37.540W,191,RAD,191,L,,,265F6545-0A6E-41AE-8885-292A3966D5D6,1,78BFBFE7-EF44-49BF-958C-53240C17DF92,ENROUTE LOW,0,0,1,0,0,0
-91.7843999999999,40.424530556,228,78DB248A-DAE5-4804-B7B9-8EC03DC3A486,1,LOAMY INT*MO*K3,40-25-28.310N,091-47-03.840W,59,RAD,59,R,,,FF133619-4B24-42FC-B22A-7BA09FF16D1F,1,4AC3182B-7498-4E9A-B719-29A5235EC91D,ENROUTE HIGH|STAR,0,0,0,1,0,0
-71.6094555559999,42.5043138890001,229,843F0594-7A33-4C10-89AE-4ED739BC2854,1,LOBBY INT*MA*K6,42-30-15.530N,071-36-34.040W,291,RAD,111,L,,,4224DE8C-72F2-4C84-9D10-3CC59F78AD49,1,038A4744-D935-4E3D-B67E-C08354338708,ENROUTE LOW,0,0,1,0,0,0
-73.488094444,41.538788889,230,E371E65F-8860-445E-830F-D82AFE763C49,1,LOVES INT*CT*K6,41-32-19.640N,073-29-17.140W,336,RAD,156,L,,,3C15C5DA-2E30-4DAC-94D5-274916E2DAEA,1,1EEA563E-77D5-4854-982B-58560F647E42,ENROUTE LOW|STAR,0,0,1,0,0,0
-85.408622222,39.213547222,231,41EFB482-8BCC-4B87-BC47-DE3A43D4F170,1,LOVEY INT*IN*K5,39-12-48.770N,085-24-31.040W,294,RAD,114,R,,,A51B3364-E2FD-4213-BAD3-CC9543720F80,1,CFA13AAE-83E9-49A6-BE77-308D60FDB9F3,ENROUTE LOW,0,0,1,0,0,0
-80.698511111,39.5742750000001,232,400C16D8-1A6A-4586-A632-ED4B3E02E7E5,1,LUISE INT*WV*K6,39-34-27.390N,080-41-54.640W,297,RAD,117,L,,,4253E08B-7DB6-44D8-8B66-6EBE6847A483,1,91145540-F3C2-4264-B763-6B3A8FBB7464,CONTROLLER|ENROUTE HIGH,0,0,0,1,0,0
-87.423722222,41.2323416670001,233,15B5DE30-3EDE-4C92-9EA3-CAF6EF8B29FC,1,LUCIT INT*IN*K5,41-13-56.430N,087-25-25.400W,156,RAD,336,R,,,414D7926-B88C-4920-9767-AAACF06CEAB8,1,26826A45-DC26-43AC-B579-F1771B97C77A,ENROUTE LOW,0,0,1,0,0,0
-81.847911111,37.970902778,234,548DD3D0-8682-4A5F-B3F0-063777988D4F,1,MACET INT*WV*K6,37-58-15.250N,081-50-52.480W,192,RAD,12,R,,,1D2A9FB9-677D-49CF-B72E-014FA47B8385,1,C1624E91-F349-453B-AFF3-398AD10162DB,ENROUTE LOW,0,0,1,0,0,0
-93.394927778,34.225427778,235,F050CB72-E6ED-426B-A399-9C2077BF4857,1,MARKI INT*AR*K4,34-13-31.540N,093-23-41.740W,221,RAD,41,R,,,1D4B9884-2AEE-420C-9721-DCA782E7A54D,1,790D97D4-C280-4D07-BB6C-D01EC2BF6591,ENROUTE LOW,0,0,1,0,0,0
-80.384641667,35.9716388890001,236,76AC90B8-C59C-40E5-9AC0-ADB06EA8D517,1,MASHI WP*NC*K7,35-58-17.900N,080-23-04.710W,238,OTHER,58,L,,,4246ACAC-40B6-4BF0-8950-61D8334E0706,1,,ENROUTE HIGH,0,0,0,1,0,0
-75.1098,40.322097222,237,B76E6CAC-49DB-4E34-8A7D-E1F6AAECB6F7,1,MAZIE INT*PA*K6,40-19-19.550N,075-06-35.280W,237,RAD,57,L,210,KT,F1963CE8-7AF3-49AE-A953-960E6C0E2C6C,1,851225C5-D0E2-4E1E-ABEF-C094E8E8F58D,ENROUTE LOW,0,0,1,0,1,0
-86.0159416669999,38.474527778,238,A5A50A81-D61D-40C0-8B6B-0379DF946043,1,MAIZE INT*IN*K5,38-28-28.300N,086-00-57.390W,316,RAD,136,R,,,E3769464-DB77-406E-AFA7-8C59FA806F57,1,F96DE79E-AFA1-4C34-99FF-840C2D47E1E9,ENROUTE LOW,0,0,1,0,0,0
-81.6216777779999,28.748380556,239,C5500126-8889-4F29-8580-98B22E9973E8,1,MAMBO INT*FL*K7,28-44-54.170N,081-37-18.040W,309,RAD,129,L,,,6F16F9BA-3CBE-42EC-8949-40860F05E013,1,E35A5684-6062-42FD-91A2-AEB62F56B7AF,ENROUTE LOW,0,0,1,0,0,0
-97.861305556,29.897788889,240,2AA331DD-A820-490B-B618-4D029955D0A1,1,MARCS INT*TX*K4,29-53-52.040N,097-51-40.700W,56,RAD,236,R,,,F98C775D-72E3-4BE1-B135-2242B1B3FA91,1,09DDCC05-DE7B-4773-9DAF-3396E9D8DA89,ENROUTE LOW,0,0,1,0,0,0
-86.9533083329999,39.599302778,241,A7AE70C9-6A3C-4AB5-8B47-A888FC5F8680,1,MATAN INT*IN*K5,39-35-57.490N,086-57-11.910W,62,RAD,242,R,,,CF5729C5-CCC1-476C-9660-01092068CB11,1,14399C12-07E2-4514-8070-ACC7D1841D3F,ENROUTE LOW,0,0,1,0,0,0
-113.913291667,43.127811111,242,08E7015A-C57C-42C2-9342-F97F94CB1C76,1,MENIN WP*ID*K1,43-07-40.120N,113-54-47.850W,116,OTHER,296,L,,,7FF6C944-51F1-4209-8611-3821645BEEF5,1,,ENROUTE LOW|IAP,0,0,1,0,0,0
-105.144436111,41.405119444,243,E7959951-A664-41B2-A48E-9CB5357A16EC,1,MILKY INT*WY*K1,41-24-18.430N,105-08-39.970W,292,RAD,112,R,,,2D53924B-F06F-4BBB-9CC6-6A6DE2D4FB44,1,7B765695-9893-44FD-ADFE-7258BBC696CD,ENROUTE LOW,0,0,1,0,0,0
-78.3574166669999,40.3154777780001,244,9177B20E-E023-454F-A35D-376621316377,1,MIROY INT*PA*K6,40-18-55.720N,078-21-26.700W,96,RAD,96,R,,,07E2D8C2-CFD6-4BAE-8DC4-666384A811CF,1,92226534-A27E-4794-895F-D854BB38E606,ENROUTE HIGH,0,0,0,1,0,0
-157.167416667,21.1381111110001,245,77FA95A5-F28B-4F25-8E7B-5BFCA6B10C4C,1,MOLOKAI VORTAC*HI,,,236,RAD,56,R,,,48FB0B88-4074-4DE8-B890-BF04F4AF6D89,0,48FB0B88-4074-4DE8-B890-BF04F4AF6D89,ENROUTE LOW|SID,0,0,0,0,0,1
-107.899290278,38.5064350000001,246,3A6FBE7C-7AEA-4DF6-AAA8-D92541CA8DAA,1,MONTROSE VOR/DME*CO,,,297,RAD,117,R,,,485B44B9-A928-4529-8B67-F8BC84947F64,0,485B44B9-A928-4529-8B67-F8BC84947F64,ENROUTE LOW|SID,0,0,1,0,0,0
-102.14625,32.2850611110001,247,27D5F96D-6AD4-4900-8C0F-2F943B6A7E97,1,MERGE INT*TX*K4,32-17-06.220N,102-08-46.500W,357,RAD,177,L,,,E5F5253C-0C49-477A-8E25-027383A0E539,1,F24AFFE3-2AA3-4ADA-9F79-BF1AB9AF48F4,ENROUTE LOW|IAP,0,0,1,0,0,0
-74.828011111,40.3101222220001,248,8EF6604C-F4DB-47F9-84FF-5D35EA3EA693,1,MERSR INT*NJ*K6,40-18-36.440N,074-49-40.840W,57,RAD,57,R,210,KT,1C50ACE3-4D67-4F6C-93AA-9178ED072A8A,1,6078CA44-1355-4C07-996D-E416267F8E70,ENROUTE LOW,0,0,1,0,1,0
-78.864302778,41.2945638890001,249,0731BE70-0154-43C8-B632-79A484D3B5C7,1,MIGET INT*PA*K6,41-17-40.430N,078-51-51.490W,289,RAD,109,R,,,75BDAB01-EC03-414F-835B-8C2D371F0FC3,1,F9C54DC6-C016-4BAC-8DB6-74F09123D098,CONTROLLER|ENROUTE HIGH|SID,0,0,0,1,0,0
-71.424222222,41.3612972220001,250,8803B37D-7273-4560-89F1-BE59622A192D,1,MINNK INT*RI*K6,41-21-40.670N,071-25-27.200W,46,RAD,46,R,,,5CEA7D61-9707-41E0-9CC1-8CACC3811D1E,1,ACF38803-EE58-4823-87CF-93CA13321C97,ENROUTE LOW|IAP,0,0,1,0,0,0
-107.9071,36.4990111110001,251,BBEBC375-F2E1-4745-9CC7-F0D7F14A6BDD,1,MISSY INT*NM*K2,36-29-56.440N,107-54-25.560W,134,RAD,314,R,,,C7E18303-1368-4EB1-A334-081803779B51,1,6E8F1ED6-C82D-44D3-B475-20C388A624F0,ENROUTE LOW,0,0,1,0,0,0
-77.335697222,39.631422222,252,31A64D32-FF95-45E1-9947-0383BF8B204D,1,MULRR INT*MD*K6,39-37-53.120N,077-20-08.510W,65,RAD,245,L,210,KT,084B6CD7-C485-446F-AEC6-19BF73A39020,1,4875D248-0959-471B-8BD3-10C89E6A99EF,ENROUTE LOW|STAR,0,0,1,0,1,0
-78.1472416669999,39.4132500000001,253,B3A1A710-16EC-4003-8E53-5B7629FC7806,1,MUMSY INT*WV*K6,39-24-47.700N,078-08-50.070W,284,RAD,104,R,210,KT,F9522D18-93C3-4871-9958-90BFED97619E,1,4875D248-0959-471B-8BD3-10C89E6A99EF,ENROUTE LOW|STAR,0,0,1,0,1,0
-111.988647222,39.9433638890001,254,7088431A-914A-491B-B086-69A9DCA7B3CB,1,NEEBO INT*UT*K2,39-56-36.110N,111-59-19.130W,170,RAD,350,L,,,0ED327EF-90DB-4F70-8693-11EDFC308AAC,1,1C221DD8-061D-445F-A914-641C45B72BC0,ENROUTE HIGH,0,0,0,1,0,0
