OBJECTID,GLOBAL_ID,DISTANCE,STARTPT_ID,ENDPT_ID,ENRINFO_ID,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
2589,4C0BCE1E-C4D1-440B-8E6E-3B7B775CD61D,93.77,B0B01399-6374-4062-B4E6-512C43178F35,6C4B157C-3A8B-4B91-83A4-4D4A63232F61,F0317C30-7C5C-43AD-BA2D-DE7CCDBC72C8,0,0,1,0,1,0
2590,E09D7263-A063-42E5-B7C4-846A84A77EBB,110.87,A4325A66-E614-4011-8C81-4D66D8B312DE,3DE9692F-C319-4D72-9EC4-0DD08E5C6461,58EB9B03-FAC3-4731-A495-75682BE3E014,0,0,1,0,0,0
2591,5DFEC997-08F6-4455-B186-28D194CDFE8F,70.16,3DE9692F-C319-4D72-9EC4-0DD08E5C6461,AD4C3F61-6A3A-432D-B30B-8D819A7109E1,9BBA438B-0F2C-4C57-8F45-114E1BFAD730,0,0,1,0,0,0
2592,16311C5A-10A7-466A-B569-A0986FCCF145,33.77,A96ED049-9659-41F1-9FEF-B79508DABFB6,D9C1F7E1-CA58-4E9F-8F9A-9A5D0DACFFFD,51A30920-3A73-46C5-8136-3D2F62DABEF2,0,0,1,0,0,0
2593,31706842-3980-42CE-A39C-C806FD41CB4B,73.8,D9C1F7E1-CA58-4E9F-8F9A-9A5D0DACFFFD,822C1E9E-AC30-483E-9C88-AA1B97B7F8C2,0031A245-2CA9-4ADD-9129-540FFBD4E018,0,0,1,0,0,0
2594,AE5D8CBF-AB93-46DF-9FDC-F0B1B22846DC,133.36,206367F4-F730-450A-BC72-1A72809AC486,A10BA6EC-FB5B-41D9-8827-52770458E3DA,21D3BB97-12B3-430B-9940-6251331BC9D5,0,0,1,0,0,0
2595,AE8BEDAC-CF66-4A3E-AB59-DA6CC58B89B6,81.49,85D88147-CF8D-436B-91F1-2395081AFA19,7F0EEB19-7A80-420C-99F1-AAC6289DCA97,21E17CFA-EF99-4560-949D-D6DED0ECBBEE,0,0,1,0,1,0
2596,96A85A4F-B7E2-4D82-A0CC-E704105D1C6B,117.37,A702EF87-116F-4B48-ABDF-24016988FF92,730C6C3C-DAAE-43A4-9E44-0D511F3CCEE7,FEEB336D-3E2F-4C04-A427-381AD52E9D52,0,0,1,0,0,0
2597,FE3E1EB7-A284-47FF-92A6-C956C3A622ED,76.54,730C6C3C-DAAE-43A4-9E44-0D511F3CCEE7,CDC1514F-E4FC-4CF0-8A1D-D0789C70B41E,7573B8A9-6D4A-42A7-A3D5-28C010CB6AE4,0,0,1,0,0,0
2598,B73A4960-6240-4F13-8284-55120C74CACB,162.67,B8D5B220-3385-47A5-BF88-4BAFC9E26331,4A6C0C38-93B6-4E4F-A2B2-3FE05DE22953,A6B3924D-6776-4DBD-982A-EA27878E6FCD,0,0,1,0,1,0
2599,6456E099-B989-4062-9E36-1ECA86A8D91C,80.1,FA8FDB51-F5EE-40D6-8229-DEC253660B36,76DCD247-D624-4436-9664-3618C626909F,0CB86470-1924-4787-B101-1D9ADBD58C97,0,0,1,0,0,0
2600,97083400-0EE6-42DC-8E98-9FC3281748A1,77.02,7C34DC95-692E-4118-9675-7AB0551956E1,59CD6D62-E3AB-4C09-8F99-A9AC9A66FE3B,0F38CEB9-1087-4F71-B847-EB13088B411A,0,0,1,0,0,0
2601,9D3BB254-FA73-48E2-A44E-F9314CDAFB0D,82.71,59CD6D62-E3AB-4C09-8F99-A9AC9A66FE3B,199E70E4-1BE7-474A-B158-F77209AD7EE9,09EB6EAB-8553-4C4E-A5B5-EFFC9214C26F,0,0,1,0,0,0
2602,48671FE3-1BA0-4376-B0A1-DDAC3AB39A4B,27.95,199E70E4-1BE7-474A-B158-F77209AD7EE9,C2E88A8A-4E68-4122-9838-140994384A17,754434EF-4FDC-47D7-B586-4C55BA1C130F,0,0,1,0,0,0
2603,FA5AC9F2-7888-4A99-BABC-9191E99C9A94,62.11,C2E88A8A-4E68-4122-9838-140994384A17,9ECD90A1-4008-4FFF-8146-DC572221D199,CC5A7536-4812-4BB1-BE1A-8C1F75AC76F6,0,0,1,0,0,0
2604,0A550628-840C-410A-94CF-F73CDB774725,53.02,0A974B6A-CD3A-476B-A5A6-A7D38277F562,E08020A1-40EF-492A-8AA3-5CBD20A918D8,93974B6A-2911-450F-A737-E6911769AD87,0,0,1,0,0,0
2605,89CC5888-7A27-48D1-93D3-F7544CBCF0BA,110.3,E08020A1-40EF-492A-8AA3-5CBD20A918D8,1A7561D4-B5D9-4828-B014-0C0A403B78A8,9D4FC233-7E5B-488B-9F12-3D59809E1CDB,0,0,1,0,0,0
2606,2BFA8171-3867-4C9C-9744-11B55C619894,126.81,4176587A-6E34-454A-B54E-401F7DF21A63,A9CF14D1-4F02-43EA-9FB2-6472D2CFEDC9,7AA3B371-301E-4DA9-8AC1-53C82A074292,0,0,1,0,0,0
2607,1ECF955A-3F3A-4590-B68B-D851565AFCDA,131.14,D6738582-6B5F-408C-86AB-20804309320B,33DAE09C-76D9-4672-8F30-EA7E8AACD967,506876E1-D924-4941-93A0-EFA44796FED0,0,0,1,0,0,0
2608,DE4639C9-19FE-474F-B077-D1DEBEFA3C51,108.54,4491638C-6992-46DA-9128-00388F51E7C9,2E11E456-92DA-40E1-B86F-9F912AA9693A,7E76C26D-64CC-4110-81F6-0C1D1FC4010B,1,0,0,0,0,0
2609,C7E561B1-D910-4FF0-B0D8-AD7488BCFD0D,109.59,2E11E456-92DA-40E1-B86F-9F912AA9693A,9A39DE7E-E54B-46D4-8EAC-3F9910649BD8,2128EE0D-D6AB-4778-B049-4DD498141914,1,0,0,0,0,0
2610,AEFC7284-E7BA-4280-92D5-D2F48F8D8D73,103.4,9A39DE7E-E54B-46D4-8EAC-3F9910649BD8,C9CDAF46-86D0-4225-A5C3-D0C0055C571E,993F0937-7D55-4014-8592-C737A5D4B9E0,1,0,0,0,0,0
2611,68E6D8D1-DFFA-441E-98C3-79ADA9EB651B,63.07,C9CDAF46-86D0-4225-A5C3-D0C0055C571E,49F2F451-36B1-4290-9FBE-E48E5B85E6DA,DF55050E-D20B-4E23-8528-91F3D31A1F78,1,0,0,0,0,0
2612,1E671621-A047-4101-B820-634052B38008,117.04,B6728BE9-C48E-4A08-9B0F-303BBC478AE5,971B9E3B-5CE2-472B-95EA-D5F7C9914BC6,59C8E9CD-F86C-4E8A-8A07-A6FE500ECBB7,0,0,1,0,0,0
2613,023C5C41-FAEE-4882-B5B1-82ECEBC047B2,80.17,971B9E3B-5CE2-472B-95EA-D5F7C9914BC6,5AB5E020-8FC1-4E1B-8948-FDAC97B34538,EE43DC31-EAA3-4314-B101-A0706A10C00C,0,0,1,0,0,0
2614,17058319-5389-47BE-941B-CC589A9BC3F2,89.07,5AB5E020-8FC1-4E1B-8948-FDAC97B34538,6C1E96F9-0B16-4044-BD03-66C26E3C1F50,0222473B-0DCE-4D2A-872F-A4258E4EE205,0,0,1,0,0,0
2615,7258EC49-10CD-4C85-B95B-908DC9311CBF,63.2,6C1E96F9-0B16-4044-BD03-66C26E3C1F50,93DF2573-CBA4-4DAB-A551-B9472BC3ADCA,77023412-2BE3-449D-B0BB-6DF4410EFEA4,0,0,1,0,0,0
2616,2211D196-D391-4696-ADE7-B3C7164F43C4,72.47,93DF2573-CBA4-4DAB-A551-B9472BC3ADCA,67A2E743-647E-47A6-B4EB-B26908C87C43,BC3E63E7-548A-4C79-BD34-569A7BC6CBE5,0,0,1,0,0,0
2617,9768D92B-3904-44FA-938C-92195CC7296A,126.52,67A2E743-647E-47A6-B4EB-B26908C87C43,AB63F2DD-F000-417E-BA58-EDE7D32B320B,63252D84-8C32-4503-BA13-E3D23BB324EB,0,0,1,0,0,0
2618,09A5685E-254E-472A-A40B-AC41472F398E,56.89,33DAE09C-76D9-4672-8F30-EA7E8AACD967,2E5B992C-C476-42FB-9CA7-E992785C5536,5141B018-72DE-47C1-B163-F567F5A3DF0A,0,0,1,0,0,0
2619,7EAE1E0E-C234-4955-A220-3B49A62A43DD,115.22,B6728BE9-C48E-4A08-9B0F-303BBC478AE5,971B9E3B-5CE2-472B-95EA-D5F7C9914BC6,503D249E-EE34-44F4-927F-0B5B96E03756,0,0,1,0,0,0
2620,D570AA9D-F3F3-41B1-B5B6-AEFB73CAF0A1,91.54,0EBA99A5-DFD8-4452-A2AD-C8AD9F33FA5C,BB1E1924-0900-4CD9-BC3E-E41809EE4CFD,BEBE0231-EAE1-4EA4-AC04-C13AAA0ABE60,0,0,1,0,0,0
2621,27C89F87-34A5-4019-BBE6-4AA188E6A9AF,77.14,FC35562B-7AF2-4E1C-884F-F7D605A38503,CD979453-563B-4E9E-BB1F-120A782992B3,8D5ED474-9FFD-4CB4-A090-98CCAB017226,0,0,1,0,0,0
2622,68ECAD2D-E278-4F63-88BF-4FF12889A7C6,86.92,CD979453-563B-4E9E-BB1F-120A782992B3,9EFA4C7A-4FEC-4A5A-932E-67C59DCC257B,457F2FC5-044D-44D8-8DC4-7C0D174D2A76,0,0,1,0,0,0
2623,8D0A92B8-F79C-4A9B-AC19-B0A97190B1E8,132.91,9EFA4C7A-4FEC-4A5A-932E-67C59DCC257B,5E7952E4-FAB2-4749-9A5A-24F7650197FC,8AD8BECD-06BD-46CA-B8E9-5E1B8F59FA36,0,0,1,0,0,0
2624,17549E2F-788E-413D-81F7-DBF85B7FE182,35.74,5E7952E4-FAB2-4749-9A5A-24F7650197FC,849BA8D2-37DF-4AAC-9328-85F1E82DACCC,B3C6A2FE-A9F5-4138-9DF3-32D6756F15B1,0,0,1,0,0,0
2625,9B56B048-6CDB-498D-BF85-55B6F46EEDF9,56.69,849BA8D2-37DF-4AAC-9328-85F1E82DACCC,5B3B36B0-5DCC-4F62-A0A2-2A2FEBB87D66,77240AB1-4227-49BB-AE87-0CC3DC5654CA,0,0,1,0,0,0
2626,210B75C6-269E-4991-88D6-40C9B15E2FE9,79.97,5B3B36B0-5DCC-4F62-A0A2-2A2FEBB87D66,4966CEE7-F79D-449C-87B2-70F77F8D96FD,B7FFDA61-615E-4B7D-BC82-8AEB3F56732C,0,0,1,0,0,0
2627,033C1638-5394-4D8B-9AC6-60C0DA331EDA,74.82,4966CEE7-F79D-449C-87B2-70F77F8D96FD,0F43EAC8-AB27-4B48-B818-1207A3C9D9C6,B9CD37F7-1F1A-496B-9457-D838AF7C8601,0,0,1,0,0,0
2628,4496A5C9-0A3D-4B93-AF2F-A389B93BF0B5,120.77,0F43EAC8-AB27-4B48-B818-1207A3C9D9C6,140CE1D6-5D57-49A9-AE89-AFC0A94CFF62,BA450B21-7546-4BAD-8786-D5EF8D013456,0,0,1,0,0,0
2629,39879A7A-992E-495B-9069-FF59348BED30,103.43,140CE1D6-5D57-49A9-AE89-AFC0A94CFF62,81B98EF4-E571-480F-B998-C9DCFEC82933,B38CDC59-D278-4092-8A9A-E59D1582B10D,0,0,1,0,0,0
2630,6A8507F3-18BA-4834-AACB-D1E5F0D8E74F,71.51,15C90237-FF81-4814-93C8-E555F17B7983,9C3A265B-6790-4AFF-88AF-D1A6376F0E9C,F0069A9A-D5D7-46DA-B86B-877A460BC5A9,0,0,1,0,0,0
2631,96EB47E4-5F38-4E17-88E1-C7FCD776DCF6,60.31,9C3A265B-6790-4AFF-88AF-D1A6376F0E9C,D6C1AD08-7719-4485-8AB4-6012522FD99C,D741A3D3-EF0B-483B-AF71-A269D32F9686,0,0,1,0,0,0
2632,A99CA5EF-F871-45F5-812B-39226724B391,56.46,D6C1AD08-7719-4485-8AB4-6012522FD99C,8DDB7C21-B03A-43C9-ACE7-20903035FD1F,BFD68236-404E-4705-9CCD-857F1C088A57,0,0,1,0,0,0
2633,8793F95E-47F7-4F70-B87C-42F675CBDF69,66.2,D6738582-6B5F-408C-86AB-20804309320B,307DEA30-86FE-499A-9427-D2DC4086EA22,88389321-9423-43E0-BCC0-B718A5F59934,0,0,1,0,0,0
2634,D74CD205-A81C-4106-B770-7AF166090E0E,131.07,307DEA30-86FE-499A-9427-D2DC4086EA22,E6B68875-6A59-4CDF-BF12-436728787D09,7685AE42-D1A9-424F-9429-98A9F3CC3DC9,0,0,1,0,0,0
2635,3E72EC01-E6DA-4760-A46F-C42B01A97A16,30.9,E6B68875-6A59-4CDF-BF12-436728787D09,C4EC98B6-6C36-4CB2-802F-BE9A05BE5BAE,73064545-8823-407F-AE89-0049A49CA0E1,0,0,1,0,0,0
2636,91FF6D26-3405-49F0-80F2-2C04D767331C,93.91,C4EC98B6-6C36-4CB2-802F-BE9A05BE5BAE,5C78D04E-0666-453A-88FE-07D728409515,A4621463-BC80-42F9-8CC4-29140ADB4EE7,0,0,1,0,0,0
2637,182CCC98-C3D5-4091-B3DC-64865C090312,68.81,0D5E6D95-9DA4-448A-A755-10F7DE0242D8,AA7250D9-B2ED-4B51-BCE5-EDABAD8CA653,E232A332-F5B6-464F-A219-0EE4B24AA6BB,0,0,1,0,0,0
2638,0CCA2891-7910-42F6-AFD7-4C31F4B9FA5D,56.84,AA7250D9-B2ED-4B51-BCE5-EDABAD8CA653,B3C9CA65-28F8-429F-8B2D-082845681970,21B963B5-978F-4AED-95C0-6824FCE3593D,0,0,1,0,0,0
2639,21A44B36-B52E-4EFC-A84D-AA4C410F1320,120.11,0E4C9118-57DC-4A82-A459-15CC74217016,6C4B157C-3A8B-4B91-83A4-4D4A63232F61,964EB290-340F-4268-AFAD-B855DD2BB9D2,0,0,1,0,0,0
2640,F07BE0F2-5F86-4BDC-BF33-1F883FAA48B3,62.14,2CCE618C-7DCA-4BCB-A072-76C63BA36FF5,E7FC5287-B913-4E29-A8EA-61E03340E646,DAC3EB52-D934-4831-8336-981BAFCB1DB3,0,0,1,0,1,0
2641,5B68B409-0C30-4426-A5D6-CDE886AF7C15,117.29,CDF1CAD1-FA9D-4A0D-B53C-6DD83AB8FCF0,B6728BE9-C48E-4A08-9B0F-303BBC478AE5,472D2199-53F8-4119-95E3-6DA300EDD72A,0,0,1,0,0,0
2642,65C4F7A1-6D97-47AF-90EE-29CC1769B66D,43.25,E0577A60-57E5-48D0-9D12-20A460705D6B,9AEC96CE-CCF1-4418-8CF1-BC5B6B6FF2C0,E098789F-906A-4C75-8036-D76B67F5F35F,0,0,1,0,0,0
2643,81830AA8-DFA3-4E8F-A57C-EBBA1182EA0F,68.75,9AEC96CE-CCF1-4418-8CF1-BC5B6B6FF2C0,0CA4CE69-E35F-4CDC-8E6E-38FB28AB9CD8,00996F18-39E3-4AB9-AA52-7CFA8D950811,0,0,1,0,0,0
2644,C83C4FD9-345D-4DED-8033-2E45E7FA9B50,78.11,7BB753F6-42DF-46B6-B959-41536684E11C,058A59EB-2236-48EC-B8D5-A6BC11B5B1F0,B687EB2B-7B1D-4BE0-A8B5-A248B2B23CD9,0,0,1,0,0,0
2645,5D793F04-A2DB-4A73-A1FA-A4677900DE0B,150.81,D112940D-3AAC-4E8E-996B-8B316E0772C5,D4BF3827-A848-4445-9C14-71256D7C6AEB,4875DC2F-8A3F-4DF6-9872-A7F20602CD5D,0,0,1,0,0,0
2646,61D86001-EFD4-435B-93E1-3A83922295F2,149.17,7C193BBF-5F85-42F1-88FA-C6F25CF88957,01EC5E0A-1C93-4A49-93CD-FE396B7F564F,08D47A5C-1939-4DCD-BBC1-09A6F0475AA7,0,0,1,0,0,0
2647,CA402A53-9282-48A6-BEFD-88A5B83272A5,54.38,F3B45074-0D74-472D-8FEA-B113500BD3A9,E93ECC83-0EE0-4F73-BBBF-5405369D4871,61A5E4AB-6955-4385-9FEB-BE919B0EC2E7,0,0,1,0,0,0
2648,57C6C2C3-DA6F-4191-9941-E95E1389555C,42.45,E93ECC83-0EE0-4F73-BBBF-5405369D4871,E7AC35B6-9DC8-4540-B4B4-4815C6D0D712,6150810C-F03B-4310-A74D-51AADA82907D,0,0,1,0,0,0
2649,83288690-1443-4EC1-BB75-B6D5C5AF1014,52.61,85AFE845-878F-4123-AD39-BB66CB97FF0F,6053382D-2166-4606-B465-4474A2CDD9C1,729E99B1-D784-44C4-8E2B-5A7ED3DB1F6C,0,0,1,0,0,0
2650,A33B8810-55C8-47AC-87B5-655D786A12AC,74.46,CFB550BB-3B52-4D48-A48B-BCA357CB5DB9,73DB810A-9D9E-4AD4-A7E0-3AA63C374B01,D64C0F10-AAF1-4E7A-A735-A48AAD86AE6F,0,0,1,0,0,0
2651,D2E74F04-EA3C-49CC-AB7B-441587F0C33C,68.14,39C11B48-46F2-40B9-AE4D-FF4FEB0F1EAE,3415F68D-7B51-4B35-849B-28500F36F84A,73C8C00F-58E1-4FAA-8A79-1F92850B7FD4,0,0,1,0,0,0
2652,3141BA4D-373F-4030-BD13-357E7909C300,50.17,3415F68D-7B51-4B35-849B-28500F36F84A,3694128E-9D9B-4256-A50F-A33BB23B8971,2B231E1B-7317-407C-8FE1-2E070213FEAB,0,0,1,0,0,0
2653,B06E283D-2A5F-4A53-A18B-3E0AA8C6AF69,19.59,3694128E-9D9B-4256-A50F-A33BB23B8971,7F0EEB19-7A80-420C-99F1-AAC6289DCA97,18C17EE4-7906-47C2-A015-253735BCA9E1,0,0,1,0,0,0
2654,6616106D-D5C2-4862-B97D-F94724CF2C46,24.18,7F0EEB19-7A80-420C-99F1-AAC6289DCA97,215269E0-BB9B-424A-A3D8-F7CE3D6F4148,206F234F-DBED-497C-98FC-21726D993A27,0,0,1,0,0,0
2655,C310F9DD-4BEC-4EFB-990A-BB8E817CB831,159.72,911ABDEC-EFCD-40EB-A903-7BB4516B3118,BDB718AF-ACF5-4B46-AA8A-3465286E98E9,AC215E8E-BE8D-4960-818E-2014915B0347,0,0,1,0,0,0
2656,6CF5A1CE-6170-458F-957A-7B0ACD28292D,84.81,CD81EFAE-E7DB-4439-9CF2-29F134C5B59F,C5DFBEC2-5845-4762-8E3A-CA036563AD9B,E9EAC966-4F58-4A40-93C9-CDA6DD59A0ED,0,0,1,0,0,0
2657,F2EF0C6F-7067-480A-BA9D-49F2A67F792F,67.87,C5DFBEC2-5845-4762-8E3A-CA036563AD9B,BAC39802-7AAB-4F42-B7BF-342BA40F489A,3D855027-7D57-4CC5-9ECE-3FC23F7A5FE6,0,0,1,0,0,0
2658,F28965A0-3FCF-4245-B775-CF1915A50312,60.61,67A2E743-647E-47A6-B4EB-B26908C87C43,73DB810A-9D9E-4AD4-A7E0-3AA63C374B01,7297FB68-B25D-4E20-A9AE-7F08816FD77D,0,0,1,0,0,0
2659,AEF83421-42DA-42E4-9A4C-39D2FEB5AE58,68.43,185D5792-9598-4141-B2B3-7AAFBEA5125A,4237C83E-7850-4202-A037-08C3D36BDACB,60812B25-D510-45C3-8631-E3BE30E40D2F,0,0,1,0,0,0
2660,DAFE9EB9-744E-4373-993A-E57B854AFF2E,44.56,4237C83E-7850-4202-A037-08C3D36BDACB,A15622B3-8297-4CFB-8BA9-7471CFC1D789,1E0414CE-7770-45C7-8F38-CB8271671D09,0,0,1,0,0,0
2661,DBA81582-8DB4-499E-AB6D-24B6422B5250,44.85,A15622B3-8297-4CFB-8BA9-7471CFC1D789,654BD0F5-4EF0-4FFC-9825-9F6ACFA4BAB9,B59125FC-7AD3-433B-A006-ABEDFA9637BF,0,0,1,0,0,0
2662,3DC250EE-305D-4E57-9B18-FB8AA4C59485,71.66,654BD0F5-4EF0-4FFC-9825-9F6ACFA4BAB9,BCBA9FBA-E7CA-430B-BAAC-2E1E3036301C,C3629010-4026-4502-9191-4033B4CFAED8,0,0,1,0,0,0
2663,EC9EF2BD-3CA8-4366-A182-4F9D9F844AF4,52.16,654BD0F5-4EF0-4FFC-9825-9F6ACFA4BAB9,A349F2F3-54BB-4A95-AE22-E7B365E3E15C,6BDBA685-C32F-45A3-8381-96AF50E8751F,0,0,1,0,0,0
2664,FABF9633-3CF6-408B-B919-987364517244,62.08,2E1B41CE-3F0F-43CF-A792-61684007B624,58823A3B-BAD8-4AE7-957B-03189D2E4B9D,1E657595-3F1A-4F54-85A0-32DD99545AF6,0,0,1,0,0,0
2665,A0A576A6-2B7B-4175-98E9-4AAF913D81DB,62.26,58823A3B-BAD8-4AE7-957B-03189D2E4B9D,52BA53C7-954A-4651-B9E3-41CE9B378FB4,A9C0DC65-E809-48FF-A742-7C0A8F6FE2E1,0,0,1,0,0,0
2666,8B095BAF-53A4-40AD-977D-050181BD3185,50.12,A12AFBB4-B023-424A-B2B7-7529CF9E963C,1CB3C95F-7DFA-4657-AFF1-05339F572C43,F277DA35-94A1-4612-B3F3-F906686E3455,0,0,1,0,0,0
2667,AC17F80A-D136-44E6-8CBE-9BBC8AF5401F,73.42,62ACE10A-31C1-4213-8A26-DBB037911B95,BAC39802-7AAB-4F42-B7BF-342BA40F489A,A007E5F6-C9BB-408A-B852-8D3DD511F99F,0,0,1,0,0,0
2668,F4175633-5C2B-4899-B540-E7D181D39EFE,56.32,BAC39802-7AAB-4F42-B7BF-342BA40F489A,A100490F-4B23-4E02-B24A-AA3FCDF62F22,8D0249E0-FBAB-4AB1-977E-18FF9166C4BE,0,0,1,0,0,0
2669,EBA5B83C-74DD-4444-9B1D-BA8DB3CBB716,46.91,185D5792-9598-4141-B2B3-7AAFBEA5125A,E8D31506-256D-4787-947D-D2D69C9EF3E6,65385300-A5A1-452B-88C7-C467CEB473D0,0,0,1,0,0,0
2670,D64EC1D3-5B2B-4EDB-B1B7-BB3E4A96DAFB,59.43,C78626AC-5E82-4B2B-8495-00E502B3A24E,9AEC96CE-CCF1-4418-8CF1-BC5B6B6FF2C0,8100E0E0-F87D-4759-B72A-42F374489863,0,0,1,0,0,0
2671,FA58B294-EEAC-4302-A37B-151E83145BE7,92.23,9AEC96CE-CCF1-4418-8CF1-BC5B6B6FF2C0,F1BFCE0E-382B-465B-9EB5-46C0476D78B6,9C0E57B8-A3F7-46A7-A674-6EA66B7473D6,0,0,1,0,0,0
2672,CC8BE046-5B2D-41D5-98A1-814136709F8D,64.83,1E27A8D1-D214-480D-B80A-BC4DB43B73D5,18ADFBC0-A5F3-4492-8650-2CC58AF5EAC7,A3072421-481B-4AFC-82F7-68D6888C5622,0,0,1,0,0,0
2673,F4DEC9ED-F6E2-45F4-9B9C-921CE52F5692,57.46,18ADFBC0-A5F3-4492-8650-2CC58AF5EAC7,3FA16DBF-23F5-4A75-9E6E-B415F50854A5,716350E3-ADD6-4453-903B-F1FC052F0C40,0,0,1,0,0,0
2674,8000074F-8CD5-4EAB-8103-47411A3401ED,86.39,911ABDEC-EFCD-40EB-A903-7BB4516B3118,823C5050-9CCA-45C9-9D9B-3FD5DE34AA3F,193D6C64-0EF0-4D48-AB03-D2BCD694CD81,0,0,1,0,0,0
2675,B5A9D5A6-BF89-4908-B61E-DFE12ABDC2C5,164.63,823C5050-9CCA-45C9-9D9B-3FD5DE34AA3F,A6FFFA71-51AF-454F-AD57-7C7E57DE7F59,19100562-101B-4529-9F64-E53A3ED601C5,0,0,1,0,0,0
2676,E8D6066F-2AEE-48AB-88BE-B54A04F2AB79,92.19,B8D5B220-3385-47A5-BF88-4BAFC9E26331,C95B12AF-7B4F-4B32-9116-BB59315FAB2E,AC4FA889-6676-405C-B447-B451D4107EB4,0,0,1,0,1,0
2677,EE6A2AB7-EF09-46B2-8DE5-A473BD0B07CB,89.22,7FEF7668-B55E-4CA8-B181-24166B9CEE42,B3C9CA65-28F8-429F-8B2D-082845681970,D53416C0-1500-4B7F-94FB-A95A23E083E2,0,0,1,0,0,0
2678,96B24CC2-5087-4010-96F5-83B1F2A67A26,81.94,18324703-69F9-4F28-8374-D6C78520C7D0,E7AC35B6-9DC8-4540-B4B4-4815C6D0D712,8D68A560-3E3C-456F-AF4F-0EFB60CA4FBB,0,0,1,0,0,0
2679,72D35927-9203-48ED-9084-0208B6F02BBB,35.89,3695A3B4-5077-49C9-9789-09424A46CD63,1F8C2C5E-EBCB-4A64-80B5-4DC7D0010A08,7E5984A8-F8E9-4386-87CF-3281D7ECB9E0,0,0,1,0,0,0
2680,F0F97AA5-E8FE-4994-88A7-77628288E0F0,96.43,1F8C2C5E-EBCB-4A64-80B5-4DC7D0010A08,BCB7E6F3-7AF9-434E-9452-584DA0AFD6C2,29AEFD01-C5CB-4C71-8212-2E6D912584A1,0,0,1,0,0,0
2681,F77AEFB6-7133-49F8-8E18-CE0993CCF066,72.58,62ACE10A-31C1-4213-8A26-DBB037911B95,BAC39802-7AAB-4F42-B7BF-342BA40F489A,F906A44A-A116-42A6-8827-C96A0A013054,0,0,1,0,0,0
2682,2BFD24C3-85B5-4886-90C1-83231CB29678,59.08,BAC39802-7AAB-4F42-B7BF-342BA40F489A,1C83A36D-6632-4200-9237-57619F2BB2E8,27B63C0F-3444-442E-8A1B-D3FEA616F648,0,0,1,0,0,0
2683,4BA46595-6E85-4D6D-BA5C-01FC3BE071FF,94.08,1C83A36D-6632-4200-9237-57619F2BB2E8,209563D2-DFFB-4F8C-8E26-03F70976B9BD,28BA335D-BB64-4F3A-891A-12D2FBCAAE77,0,0,1,0,0,0
2684,CC30D588-2406-4CEC-8D9E-8E3667504C31,52.3,0A376BDE-F36B-43A9-A5CB-A3CFF63C88F5,3099935B-570F-40E3-98C9-04F20C774E5B,4F8BA3BA-A483-464E-AF13-E805C0782398,0,0,1,0,0,0
2685,50384974-B460-4EE3-A70B-B1BAD9DB7CE2,126.43,3099935B-570F-40E3-98C9-04F20C774E5B,01F65015-0772-4A50-8C83-36BABDD24B9B,572B0F52-4EF6-4066-B8A9-9380BAC34EA4,0,0,1,0,0,0
2686,3CCBDAA7-AFA2-4928-BBBB-4FC1348D2302,126.32,01F65015-0772-4A50-8C83-36BABDD24B9B,B01B0D3F-BBAE-4E9F-952E-B91668E3EE45,CA0C59ED-B804-49D6-BD98-3B1281E49878,0,0,1,0,0,0
2687,1C81DC98-7A01-4B15-A2BF-E6A3E8910E68,118.22,B8D5B220-3385-47A5-BF88-4BAFC9E26331,084A273A-22AC-4075-AA4A-E557AD3C929C,8F455765-83E8-4E6E-A2B0-87D4CFA7B05C,0,0,1,0,1,0
2688,41076F05-B86C-49F7-9E5F-461E006A47EE,56.75,018CD5D6-930C-4BCF-8613-3C7FDDC9999B,40B478EC-8765-4D47-B817-FF6D9522985D,5FDE6A82-62CE-4CAB-BDD8-D72309AF26F4,0,0,1,0,0,0
2689,620FCF85-5F52-47D2-A58B-483C2F997F10,73.73,40B478EC-8765-4D47-B817-FF6D9522985D,C5DFBEC2-5845-4762-8E3A-CA036563AD9B,6396387C-907A-4438-8E9F-EF5001D99F8D,0,0,1,0,0,0
2690,104DF3B7-D9BB-4EB2-A8C1-D96F060A97D8,36.02,C5DFBEC2-5845-4762-8E3A-CA036563AD9B,52BA53C7-954A-4651-B9E3-41CE9B378FB4,2B8ECD04-1573-443C-B7E6-0681B1AF9221,0,0,1,0,0,0
2691,40299BFF-9879-4D78-A76C-E6CE95143206,35.54,52BA53C7-954A-4651-B9E3-41CE9B378FB4,62ACE10A-31C1-4213-8A26-DBB037911B95,840019DF-EA00-4027-832F-970FB5DD4A24,0,0,1,0,0,0
2692,8419E72D-1B33-474C-8DBD-21792A8BD187,81.24,7AE123CE-79F2-44E6-91C3-D4CED6B32FBF,5BEBDA7A-4F1E-470F-AABC-061FDF41D27A,FF6165E4-D5DF-464F-86E6-6178F7EAEDF6,0,0,1,0,1,0
2693,129388AB-05F0-426A-90A9-4BD04CFA3BD0,68.71,209563D2-DFFB-4F8C-8E26-03F70976B9BD,202AC91C-2F10-4B63-87B9-8FE9D9B08B71,127A3A2E-A6D2-45F5-A53F-8CACE361AF7C,0,0,1,0,0,0
