X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,FREQUENCY,MAGVAR,ILS_TYPE,TYPE_CODE,ILSSYS_ID,CLASS,CHANNEL,VOICE,STATUS,BCKCRS_STS,BCKCRS_USE,MAGBRG,MARKER_LOC,SLAVEVAR,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-105.550504722,33.459400556,630,8E224BBC-1940-4B1B-89C2-CC89214DE33A,I-SRR,,33-27-34.750N,105-33-02.186W,,10,2,,15BCEC6F-2B3A-4BC1-A77A-646745E7EF62,,44X,0,IFR,,,,,10,0,0,1,0,0,0
-75.9874219439999,42.2199488890001,631,388A15A7-47FF-4F27-A6F0-ABDBB1531E54,I-BGM,,42-13-11.815N,075-59-14.720W,110.3,-12,7,,41B07E2A-83A8-4A13-AA20-1AEF9FBB28DB,,,0,IFR,0,,340.32,,12,0,0,1,0,0,0
-75.972961111,42.2046647220001,632,7E1D2088-C96D-42BD-917A-10002BBA9F69,I-BGM,,42-12-16.791N,075-58-22.660W,335,-12,8,,41B07E2A-83A8-4A13-AA20-1AEF9FBB28DB,,,0,OTHER,,,,,12,0,0,1,0,0,0
-75.966246667,42.194492778,633,AA5F1B63-8EA1-4698-89E5-044C8EBF1A9E,GM,,42-11-40.174N,075-57-58.488W,,-12,0,1,41B07E2A-83A8-4A13-AA20-1AEF9FBB28DB,FM,,0,DECOMM,,,,M,12,0,0,1,0,0,0
-75.891185,42.1047430560001,634,27C10F9B-7E52-45F5-A61B-FFE8BA5345C8,BG,SMITE,42-06-17.079N,075-53-28.263W,,-12,0,5,41B07E2A-83A8-4A13-AA20-1AEF9FBB28DB,FM,,0,DECOMM,,,,O,12,0,0,1,0,0,0
-75.891185,42.1047430560001,635,0C564796-1068-4145-8B6A-19F3AF6DC60D,BG,SMITE,42-06-17.079N,075-53-28.263W,332,-12,1,COMLO,41B07E2A-83A8-4A13-AA20-1AEF9FBB28DB,L,,0,OTHER,,,,O,12,0,0,1,0,0,0
-78.717591667,42.9495661110001,636,DE4E0055-1A6B-4A7E-9DF4-97080964B2C8,I-GBI,,42-56-58.440N,078-43-03.326W,108.5,-11,7,,967C38DD-02FD-4F5C-B00E-63302B9B9348,,,0,IFR,2,,54.94,,11,0,0,1,0,0,0
-78.739487222,42.934454444,637,180ECE64-8BB7-48DC-ABE8-330A2152EB0C,I-GBI,,42-56-04.035N,078-44-22.154W,329.9,-11,8,,967C38DD-02FD-4F5C-B00E-63302B9B9348,,,0,OTHER,,,,,11,0,0,1,0,0,0
-78.7488922219999,42.925696944,638,35192594-3AE0-4DE3-9455-B4992B09CACE,BI,,42-55-32.509N,078-44-56.012W,,-11,0,1,967C38DD-02FD-4F5C-B00E-63302B9B9348,FM,,0,DECOMM,,,,M,11,0,0,1,0,0,0
-78.816576111,42.873887778,639,984A4846-F91A-42DA-8267-8018F4D444CA,GB,PLAZZ,42-52-25.929N,078-48-59.692W,,-11,0,5,967C38DD-02FD-4F5C-B00E-63302B9B9348,FM,,0,IFR,,,,O,11,0,0,1,0,0,0
-78.816576111,42.873887778,640,9756E48B-2C95-4E25-AEC3-12C54879C846,GB,PLAZZ,42-52-25.929N,078-48-59.692W,204,-11,1,COMLO,967C38DD-02FD-4F5C-B00E-63302B9B9348,L,,0,OTHER,,,,O,11,0,0,1,0,0,0
-75.4776208329999,44.679694167,641,7070DE06-1F67-4D56-9751-CFDE6AECD146,I-OGS,,44-40-46.899N,075-28-39.435W,110.7,-13,7,,85820C2C-AFA2-4BBE-A1DA-202C6EB595E0,,,0,IFR,3,,269.02,,13,0,0,1,0,0,0
-75.352947222,44.7015075,642,F671A651-6B8A-4D7D-9C13-4674B479975B,OG,OGIVE,44-42-05.427N,075-21-10.610W,,-13,0,5,85820C2C-AFA2-4BBE-A1DA-202C6EB595E0,FM,,0,IFR,,,,O,13,0,0,1,0,0,0
-75.352947222,44.7015075,643,42276D23-CB75-44E4-992F-D1713641EE50,OG,OGIVE,44-42-05.427N,075-21-10.610W,358,-13,1,COMLO,85820C2C-AFA2-4BBE-A1DA-202C6EB595E0,L,,0,OTHER,,,,O,13,0,0,1,0,0,0
-75.477204722,44.678770833,644,739CC46A-089F-4FCB-8B42-653C45D42E03,I-OGS,,44-40-43.575N,075-28-37.937W,,-13,2,,85820C2C-AFA2-4BBE-A1DA-202C6EB595E0,,44X,0,IFR,,,,,13,0,0,1,0,0,0
-75.427050833,43.2479647220001,645,8CEF2ABC-86DF-415D-96D3-828CB263DED0,I-RME,,43-14-52.673N,075-25-37.383W,110.1,-13,7,,1204BA92-0D38-42B4-8298-719DE1CF0B8D,,,0,RESTRICTED,,,327.07,,13,0,0,1,0,0,0
-75.395238056,43.2239291670001,646,60B0F944-ED9E-43B7-A848-03A0A1FC7A86,I-RME,,43-13-26.145N,075-23-42.857W,334.4,-13,8,,1204BA92-0D38-42B4-8298-719DE1CF0B8D,,,0,OTHER,,,,,13,0,0,1,0,0,0
-75.382949444,43.216180556,647,82E4E28A-2BF1-4801-81AF-E27C70D5AD7B,ME,,43-12-58.250N,075-22-58.618W,,-13,0,1,1204BA92-0D38-42B4-8298-719DE1CF0B8D,FM,,0,DECOMM,,,,M,13,0,0,1,0,0,0
-75.427519444,43.247291111,648,CC72FF8B-6B68-4B49-890F-4FBB4975F6B4,I-RME,,43-14-50.248N,075-25-39.070W,,-13,2,,1204BA92-0D38-42B4-8298-719DE1CF0B8D,,38X,0,RESTRICTED,,,,,13,0,0,1,0,0,0
-74.215026667,44.378406667,649,9A404A17-D155-4A36-9B93-C24B659EEBE2,I-SLK,,44-22-42.264N,074-12-54.092W,108.9,-14,7,,B11A3EBA-AE85-4E62-AA37-FD74CC4C24D1,,,0,IFR,3,,228.9,,14,0,0,1,0,0,0
-74.202240278,44.3929927780001,650,1C8D1406-BE49-4BD9-BB02-220F4B7CDB29,I-SLK,,44-23-34.773N,074-12-08.063W,329.3,-14,8,,B11A3EBA-AE85-4E62-AA37-FD74CC4C24D1,,,0,OTHER,,,,,14,0,0,1,0,0,0
-74.193271389,44.4007638890001,651,624B373C-7102-42B6-8ADB-633F86D92ED4,LK,,44-24-02.750N,074-11-35.777W,,-14,0,1,B11A3EBA-AE85-4E62-AA37-FD74CC4C24D1,FM,,0,DECOMM,,,,M,14,0,0,1,0,0,0
-74.124080278,44.476823333,652,A3DD073E-98D5-4A30-814B-56FA006FCBD8,SL,BRIEL,44-28-36.538N,074-07-26.713W,,-14,0,5,B11A3EBA-AE85-4E62-AA37-FD74CC4C24D1,FM,,0,DECOMM,,,,O,14,0,0,1,0,0,0
-74.124080278,44.476823333,653,5A3C5977-E137-4B23-B104-A0EE0542CC45,SL,BRIEL,44-28-36.538N,074-07-26.713W,395,-14,1,COMLO,B11A3EBA-AE85-4E62-AA37-FD74CC4C24D1,L,,0,OTHER,,,,O,14,0,0,1,0,0,0
-80.158516667,35.407113333,654,09C9141E-CF28-4C1B-B518-41CE5AF0E0F5,I-VUJ,,35-24-25.601N,080-09-30.668W,110.55,-6,7,,FAE5C876-769E-4350-95DD-FB9477D2F394,,,0,RESTRICTED,,,223.2,,6,0,0,1,0,0,0
-80.1478516669999,35.4198786110001,655,CB944C03-9C01-4E3A-B2C7-CC82695D5046,I-VUJ,,35-25-11.553N,080-08-52.274W,329.45,-6,8,,FAE5C876-769E-4350-95DD-FB9477D2F394,,,0,OTHER,,,,,6,0,0,1,0,0,0
-80.083413333,35.489163611,656,F79D7C8C-6835-425C-B2E0-8AC1353FC807,VU,ALLER,35-29-20.975N,080-05-00.445W,,-6,0,5,FAE5C876-769E-4350-95DD-FB9477D2F394,FM,,0,IFR,,,,O,6,0,0,1,0,0,0
-80.083413333,35.489163611,657,5A5C7806-DE50-477F-8881-B4B9623136F5,VU,ALLER,35-29-20.975N,080-05-00.445W,346,-6,1,,FAE5C876-769E-4350-95DD-FB9477D2F394,L,,0,OTHER,,,,O,6,0,0,1,0,0,0
-76.131014722,43.1080355560001,658,B605D367-DAC1-4357-ABD3-7B622E543D1E,I-SYR,,43-06-28.928N,076-07-51.653W,109.9,-13,7,,96F1C0E6-3268-49F6-B3F6-B51F885F3969,,,0,IFR,2,,280,,13,0,0,1,0,0,0
-76.0962299999999,43.1109611110001,659,E06C405B-D698-498D-A31F-E7A464D9CF28,I-SYR,,43-06-39.460N,076-05-46.428W,333.8,-13,8,,96F1C0E6-3268-49F6-B3F6-B51F885F3969,,,0,OTHER,,,,,13,0,0,1,0,0,0
-76.088460556,43.109435278,660,DE18987A-4F68-42EA-BE22-AF368CFCEEB0,,,43-06-33.967N,076-05-18.458W,,-13,0,1,96F1C0E6-3268-49F6-B3F6-B51F885F3969,FM,,0,IFR,,,,I,13,0,0,1,0,0,0
-76.0804249999999,43.109702778,661,C61A7688-8CC9-44D9-9B7C-BEEE98481CA3,YR,,43-06-34.930N,076-04-49.530W,,-13,0,1,96F1C0E6-3268-49F6-B3F6-B51F885F3969,FM,,0,DECOMM,,,,M,13,0,0,1,0,0,0
-76.0027249999999,43.112206111,662,BB7905D2-7822-4DA8-A80B-34D3A22B1AE7,SY,KIRKI,43-06-43.942N,076-00-09.810W,,-13,0,1,96F1C0E6-3268-49F6-B3F6-B51F885F3969,FM,,0,DECOMM,,,,O,13,0,0,1,0,0,0
-76.089166667,43.1086872220001,663,A4F1DC81-FC3F-4E1C-B219-4E7B23991674,I-SYR,,43-06-31.274N,076-05-21.000W,,-13,2,,96F1C0E6-3268-49F6-B3F6-B51F885F3969,,36X,0,IFR,,,,,13,0,0,1,0,0,0
-79.946222222,36.0898333330001,664,A327337A-F5A3-4F55-B899-0A8D86018042,I-HIH,,36-05-23.400N,079-56-46.400W,109.3,-8,7,,BCA579F9-156D-42C7-8832-4ACDE362E799,,,0,IFR,2,,234,,8,0,0,1,0,0,0
-79.923811111,36.108926389,665,2D339102-D796-4DAE-89AE-953DCE77BA5A,I-HIH,,36-06-32.134N,079-55-25.722W,332,-8,8,,BCA579F9-156D-42C7-8832-4ACDE362E799,,,0,OTHER,,,,,8,0,0,1,0,0,0
-79.9181280559999,36.1118508330001,666,1B0ECA7A-22DA-4DA9-96E9-FDF9A139EA30,,,36-06-42.664N,079-55-05.263W,,-8,0,1,BCA579F9-156D-42C7-8832-4ACDE362E799,FM,,0,IFR,,,,I,8,0,0,1,0,0,0
-79.913562778,36.115354444,667,0FE63A41-F7C0-4B51-8E92-25E7A587E1BA,IH,,36-06-55.276N,079-54-48.826W,,-8,0,1,BCA579F9-156D-42C7-8832-4ACDE362E799,FM,,0,DECOMM,,,,M,8,0,0,1,0,0,0
-79.837063889,36.172948611,668,6E5707FC-43EE-468A-AFFF-3A09C73B0C86,HI,BRANT,36-10-22.627N,079-50-13.419W,,-8,0,1,BCA579F9-156D-42C7-8832-4ACDE362E799,FM,,0,IFR,,,,O,8,0,0,1,0,0,0
-79.355367778,34.8036769440001,669,79ED40C2-659A-459D-A4B1-A7927CAC9306,I-MEB,,34-48-13.673N,079-21-18.777W,110.7,-8,7,,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,,,0,RESTRICTED,0,,53.81,,8,0,0,1,0,0,0
-79.368458889,34.7912702780001,670,9225438A-9942-4A4E-B26B-AEDF440208B6,I-MEB,,34-47-28.575N,079-22-06.451W,330.2,-8,8,,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,,,0,OTHER,,,,,8,0,0,1,0,0,0
-79.379468333,34.7844450000001,671,007067C2-4B55-41A8-808E-6E2DB7A667A7,EB,,34-47-04.009N,079-22-46.087W,,-8,0,1,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,FM,,0,DECOMM,,,,M,8,0,0,1,0,0,0
-79.443760278,34.733170278,672,2E750F12-604B-4B44-B83A-E554850CDFEF,ME,MAXTN,34-43-59.363N,079-26-37.522W,,-8,0,5,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,FM,,0,IFR,,,,O,8,0,0,1,0,0,0
-79.443760278,34.733170278,673,6E3CC9D9-A2BE-434D-9401-ADC08FDB0971,ME,MAXTN,34-43-59.363N,079-26-37.522W,257,-8,1,,E43945C2-03E2-4963-AB32-5B6C6E1C0DB6,L,,0,OTHER,,,,O,8,0,0,1,0,0,0
-82.911266111,40.0034072220001,674,C33B5C47-6CC6-4DDC-990E-6ACC46A94659,I-ONB,,40-00-12.266N,082-54-40.558W,109.1,-7,7,,825E5756-26B2-41D8-A623-67221871175C,,,0,IFR,0,,281.22,,7,0,0,1,0,0,0
-82.882497222,40.002537778,675,F0E1E032-B4F2-45CB-A162-2CED4A2983AE,I-ONB,,40-00-09.136N,082-52-56.990W,331.4,-7,8,,825E5756-26B2-41D8-A623-67221871175C,,,0,OTHER,,,,,7,0,0,1,0,0,0
-82.771925,39.996183333,676,C9296C0E-23C1-449D-B01F-530917DA13F1,ON,GOTSL,39-59-46.260N,082-46-18.930W,,-7,0,1,825E5756-26B2-41D8-A623-67221871175C,FM,,0,DECOMM,,,,O,7,0,0,1,0,0,0
-82.911415556,40.0027733330001,677,BCCDCD51-AEE2-41CD-AB34-C4D453B4E182,I-ONB,,40-00-09.984N,082-54-41.096W,,-7,2,,825E5756-26B2-41D8-A623-67221871175C,,28X,0,IFR,,,,,7,0,0,1,0,0,0
-84.2490636109999,39.8934858330001,678,D5A7DA9B-711D-4F35-92D0-60701ED87224,I-VUQ,,39-53-36.549N,084-14-56.629W,111.9,-6,7,,65494FF8-40F6-4546-ACEB-FAB2C41D06D7,,,0,IFR,,,241.35,,4,0,0,1,0,0,0
-84.217848056,39.911276667,679,406897D3-8E65-46A6-B4A2-0FD441B82614,I-VUQ,,39-54-40.596N,084-13-04.251W,331.1,-6,8,,65494FF8-40F6-4546-ACEB-FAB2C41D06D7,,,0,OTHER,,,,,4,0,0,1,0,0,0
-84.205556389,39.9166500000001,680,9872DEDA-9ACA-4C60-A4F7-83019A6D69E4,UQ,,39-54-59.940N,084-12-20.003W,,-6,0,1,65494FF8-40F6-4546-ACEB-FAB2C41D06D7,FM,,0,DECOMM,,,,M,4,0,0,1,0,0,0
-84.1291458329999,39.957877222,681,EABF858C-FA81-4770-B2D5-39DE96AA21D9,VU,DAYTON,39-57-28.358N,084-07-44.925W,,-6,0,1,65494FF8-40F6-4546-ACEB-FAB2C41D06D7,FM,,0,DECOMM,,,,O,4,0,0,1,0,0,0
-84.2482830559999,39.8930619440001,682,E29341F9-6A86-493C-BA78-9C350146F5B1,I-VUQ,,39-53-35.023N,084-14-53.819W,,-6,2,,65494FF8-40F6-4546-ACEB-FAB2C41D06D7,,56X,0,IFR,,,,,4,0,0,1,0,0,0
-77.386073611,35.6241925,683,9A0242C7-424A-4A95-AF4B-B5520E3CE898,I-PGV,,35-37-27.093N,077-23-09.864W,110.7,-9,7,,7F6C4AFE-327C-4148-A4DA-087F593CA9B1,,,0,IFR,0,,196.57,,9,0,0,1,0,0,0
-77.384418889,35.6406147220001,684,B9198C4F-0312-4956-8BC3-37C3526FFE08,I-PGV,,35-38-34.270N,077-23-02.282W,330.2,-9,8,,7F6C4AFE-327C-4148-A4DA-087F593CA9B1,,,0,OTHER,,,,,9,0,0,1,0,0,0
-77.386941389,35.624627778,685,578E8227-8EA5-474A-B701-40BE905FE849,I-PGV,,35-37-28.662N,077-23-12.989W,,-9,2,,7F6C4AFE-327C-4148-A4DA-087F593CA9B1,,44X,0,IFR,,,,,9,0,0,1,0,0,0
-77.601536389,34.838085,686,456D2D72-5728-48A4-B4D2-E702A01D6A78,I-OAJ,,34-50-22.449N,077-35-59.174W,108.7,-8,7,,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,,,0,RESTRICTED,,,52.39,,8,0,0,1,0,0,0
-77.6189233329999,34.825014722,687,B69DB765-45D0-4C42-8462-FB55DEBE3088,I-OAJ,,34-49-30.054N,077-37-08.121W,330.5,-8,8,,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,,,0,OTHER,,,,,8,0,0,1,0,0,0
-77.6262494439999,34.8172758330001,688,F60C9EE9-A521-4908-B1BA-7E3F3E39D473,AJ,,34-49-02.193N,077-37-34.498W,,-8,0,1,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,FM,,0,DECOMM,,,,M,8,0,0,1,0,0,0
-77.704437222,34.750511111,689,BC8EDD2F-03BA-48DC-9064-CEED0A160571,OA,ELLAS,34-45-01.838N,077-42-15.962W,,-8,0,5,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,FM,,0,IFR,,,,O,8,0,0,1,0,0,0
-77.704437222,34.750511111,690,0BE99F20-E3F6-4445-9B05-040EF5EE674A,OA,ELLAS,34-45-01.838N,077-42-15.962W,261,-8,1,,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,L,,0,OTHER,,,,O,8,0,0,1,0,0,0
-77.6020705559999,34.838460556,691,78E1271D-76E7-406F-8364-A7482B48C830,I-OAJ,,34-50-23.293N,077-36-04.553W,,-8,2,,097DBCAC-A2DE-45B6-9F4C-AC30DC039058,,24X,0,IFR,,,,,8,0,0,1,0,0,0
-80.5231525,35.637741944,692,3CB4FC82-6030-4500-8B90-988177F3010F,I-RUQ,,35-38-15.871N,080-31-23.349W,109.95,-6,7,,FAA9384C-91FF-4F3D-AC6D-B252D4492818,,,0,IFR,,,201.99,,6,0,0,1,0,0,0
-80.518928611,35.651094722,693,50489858-AA5C-4406-8D76-DD01615307C2,I-RUQ,,35-39-03.941N,080-31-08.143W,333.65,-6,8,,FAA9384C-91FF-4F3D-AC6D-B252D4492818,,,0,OTHER,,,,,6,0,0,1,0,0,0
-80.5153205559999,35.660026111,694,CCD499CB-B3BA-46A9-BBDC-E91CDA2383BB,UQ,,35-39-36.094N,080-30-55.154W,,-6,0,1,FAA9384C-91FF-4F3D-AC6D-B252D4492818,FM,,0,DECOMM,,,,M,6,0,0,1,0,0,0
-80.489565278,35.7331225,695,7A3D4711-3812-43BC-90F1-644B9186D47F,RU,ROVDY,35-43-59.241N,080-29-22.435W,,-6,0,5,FAA9384C-91FF-4F3D-AC6D-B252D4492818,FM,,0,IFR,,,,O,6,0,0,1,0,0,0
-80.489565278,35.7331225,696,8825B6EF-295E-455A-943A-DDDCDBB87B4B,RU,ROVDY,35-43-59.241N,080-29-22.435W,275,-6,1,,FAA9384C-91FF-4F3D-AC6D-B252D4492818,L,,0,OTHER,,,,O,6,0,0,1,0,0,0
-80.968980556,35.766466667,697,0D1286B6-3915-4242-A8A5-79C1E9D789CC,I-SVH,,35-45-59.280N,080-58-08.330W,111.75,-8,7,,52A47739-9CAE-4456-BC95-C33710A1D413,,,0,IFR,3,,284.85,,8,0,0,1,0,0,0
-80.947111389,35.7635013890001,698,E2827A9B-17AF-4458-8F22-7A17CB9813E6,I-SVH,,35-45-48.605N,080-56-49.601W,333.35,-8,8,,52A47739-9CAE-4456-BC95-C33710A1D413,,,0,OTHER,,,,,8,0,0,1,0,0,0
-80.969102778,35.7655361110001,699,E571C964-7262-4153-B772-DD6E8FB82F55,I-SVH,,35-45-55.930N,080-58-08.770W,,-8,2,,52A47739-9CAE-4456-BC95-C33710A1D413,,54Y,0,IFR,,,,,8,0,0,1,0,0,0
-80.082572222,35.0300611110001,700,B590D551-8371-42D4-84AD-D1AF82C5CED9,I-AFP,,35-01-48.247N,080-04-57.276W,108.55,-7,7,,CA0E54FA-2E95-4CDE-B6A5-609A63976406,,,0,IFR,,,341.54,,7,0,0,1,0,0,0
-80.07365,35.016308333,701,7E706753-9875-4D73-98CD-F66F75C602BB,I-AFP,,35-00-58.711N,080-04-25.139W,329.75,-7,8,,CA0E54FA-2E95-4CDE-B6A5-609A63976406,,,0,OTHER,,,,,7,0,0,1,0,0,0
-80.083316667,35.0299055560001,702,141A7F27-28AE-41F0-B288-46D61E557153,I-AFP,,35-01-47.659N,080-04-59.941W,,-7,2,,CA0E54FA-2E95-4CDE-B6A5-609A63976406,,22Y,0,IFR,,,,,7,0,0,1,0,0,0
-96.816437222,46.9053952780001,703,986026AF-512F-4303-824A-ADF1908196DA,I-AAM,,46-54-19.423N,096-48-59.172W,108.9,4,7,,075A149A-E07A-4040-95D9-6C3AC098D7BF,,,0,IFR,,,176.47,,4,0,0,1,0,0,0
-96.814748056,46.9301291670001,704,6788A970-322B-4766-AA67-4E6409240485,I-AAM,,46-55-48.430N,096-48-53.064W,329.3,4,8,,075A149A-E07A-4040-95D9-6C3AC098D7BF,,,0,OTHER,,,,,4,0,0,1,0,0,0
-96.816014444,46.9405011110001,705,685A7A32-7211-4AC9-AB7F-068B52BAF51F,AM,,46-56-25.804N,096-48-57.652W,,4,0,1,075A149A-E07A-4040-95D9-6C3AC098D7BF,FM,,0,DECOMM,,,,M,4,0,0,1,0,0,0
-96.815171944,47.009170833,706,2BB14F1C-966C-4631-97EF-DA354A502669,AA,KENIE,47-00-33.008N,096-48-54.618W,,4,0,5,075A149A-E07A-4040-95D9-6C3AC098D7BF,FM,,0,IFR,,,,O,4,0,0,1,0,0,0
-96.815171944,47.009170833,707,1D62F59E-EDD9-4AB0-8CD0-0EEB8C5E68AC,AA,KENIE,47-00-33.008N,096-48-54.618W,365,4,1,,075A149A-E07A-4040-95D9-6C3AC098D7BF,L,,0,OTHER,,,,O,4,0,0,1,0,0,0
-82.875563056,40.0013883330001,708,21B7CD8B-F1F2-4C13-86D3-69447FBFFDE1,I-CBP,,40-00-04.998N,082-52-32.027W,109.1,-7,7,,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,,,0,IFR,0,,101.2,,7,0,0,1,0,0,0
-82.904128333,40.0039677780001,709,42D70309-425F-4061-82D9-4D4F748D804C,I-CBP,,40-00-14.284N,082-54-14.862W,331.4,-7,8,,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,,,0,OTHER,,,,,7,0,0,1,0,0,0
-82.9145124999999,40.003591944,710,AA696523-9312-419F-ADDA-7759C8D73B44,BP,,40-00-12.931N,082-54-52.245W,,-7,0,1,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,FM,,0,DECOMM,,,,M,7,0,0,1,0,0,0
-83.028960833,40.0101275000001,711,DD113BFA-E274-4688-8B93-9DA60CE5EBA1,CB,GRENS,40-00-36.459N,083-01-44.259W,,-7,0,3,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,FM,,0,DECOMM,,,,O,7,0,0,1,0,0,0
-83.028960833,40.0101275000001,712,074571A6-FE51-48DA-9AC4-89CE2BB054CD,CB,GRENS,40-00-36.459N,083-01-44.259W,272,-7,1,,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,L,,0,OTHER,,,,O,7,0,0,1,0,0,0
-82.911415556,40.0027733330001,713,596E1F32-872F-44E7-86A4-566F48841839,I-CBP,,40-00-09.984N,082-54-41.096W,,-7,2,,C9BE2EB5-6C97-4D7D-9B25-334306790CEF,,28X,0,IFR,,,,,7,0,0,1,0,0,0
-82.869559722,39.9914086110001,714,65985904-BA0E-4F7C-9AAA-DE0BA71D889A,I-AQI,,39-59-29.072N,082-52-10.414W,111.75,-7,7,,64DED802-93DD-4D3E-B148-D5053512B988,,,0,IFR,,,101.2,,7,0,0,1,0,0,0
-82.905725,39.9923277780001,715,DE990F97-60C3-4D9A-900F-02181AB86AE5,I-AQI,,39-59-32.381N,082-54-20.618W,333.35,-7,8,,64DED802-93DD-4D3E-B148-D5053512B988,,,0,OTHER,,,,,7,0,0,1,0,0,0
-82.919264722,39.9961450000001,716,191E68E5-1BEA-4C8C-85D7-3E882D02D3FA,QI,,39-59-46.122N,082-55-09.353W,,-7,0,1,64DED802-93DD-4D3E-B148-D5053512B988,FM,,0,DECOMM,,,,M,7,0,0,1,0,0,0
-83.029294722,40.001441389,717,43332166-09C9-4554-ABFF-DAFC85FDD4D4,AQ,ARLIG,40-00-05.189N,083-01-45.461W,,-7,0,1,64DED802-93DD-4D3E-B148-D5053512B988,FM,,0,DECOMM,,,,O,7,0,0,1,0,0,0
-82.912758611,39.9927052780001,718,6566EF18-49F8-44AF-9C3A-7D2A4F7F8D5B,I-AQI,,39-59-33.734N,082-54-45.928W,,-7,2,,64DED802-93DD-4D3E-B148-D5053512B988,,54Y,0,RESTRICTED,,,,,7,0,0,1,0,0,0
-82.530842778,40.8351372220001,719,B6F46B47-B718-431D-8449-98E758D55B40,I-MFD,,40-50-06.580N,082-31-51.160W,110.5,-6,7,,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,,,0,RESTRICTED,3,,322.95,,6,0,0,1,0,0,0
-82.507011389,40.8175658330001,720,C04C978D-E377-40FB-AC24-D69EDD6C3709,I-MFD,,40-49-03.237N,082-30-25.241W,329.6,-6,8,,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,,,0,OTHER,,,,,6,0,0,1,0,0,0
-82.499191111,40.8091866670001,721,0070B001-299E-4B4E-8117-DDEB792AE251,FD,,40-48-33.072N,082-29-57.088W,,-6,0,1,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,FM,,0,DECOMM,,,,M,6,0,0,1,0,0,0
-82.444993889,40.7660777780001,722,A0523EBC-0B94-452E-AAA3-F73A86E21EA7,MF,MANNS,40-45-57.880N,082-26-41.978W,,-6,0,5,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,FM,,0,IFR,,,,O,6,0,0,1,0,0,0
-82.444993889,40.7660777780001,723,92A91C93-1F34-4740-9324-477CF7C1E025,MF,MANNS,40-45-57.880N,082-26-41.978W,372,-6,1,,BF4E2F7B-37C5-409B-AF02-EF2F0A41EFAC,L,,0,OTHER,,,,O,6,0,0,1,0,0,0
-81.897856111,39.9367488890001,724,9FEED9B1-6771-4B0C-8EF2-9F2CE155F502,I-TNF,,39-56-12.296N,081-53-52.282W,109.95,-6,7,,8E9CCBEA-71E0-40F1-869B-1541A83D5E71,,,0,IFR,,,219.84,,6,0,0,1,0,0,0
-81.886908333,39.9483111110001,725,F3EEDEE9-3BC5-4170-9443-2756A6DE49EB,I-TNF,,39-56-53.920N,081-53-12.870W,333.65,-6,8,,8E9CCBEA-71E0-40F1-869B-1541A83D5E71,,,0,OTHER,,,,,6,0,0,1,0,0,0
-81.8986649999999,39.9371186110001,726,668348F1-0F02-46BB-B82B-499A33C62BEE,I-TNF,,39-56-13.627N,081-53-55.194W,,-6,2,,8E9CCBEA-71E0-40F1-869B-1541A83D5E71,,36Y,0,IFR,,,,,6,0,0,1,0,0,0
-122.866054444,42.361158333,727,4B949C31-0878-4229-929B-6467B9EA6230,I-MFR,,42-21-40.170N,122-51-57.796W,110.3,16,7,,C0F9D4C4-3165-4E7F-BA96-6CEDEFF014BF,,,0,IFR,1,,142.76,,16,0,0,1,0,0,0
-122.876503056,42.3837522220001,728,69A42D96-D167-48BC-A061-64EAC35E749E,I-MFR,,42-23-01.508N,122-52-35.411W,335,16,8,,C0F9D4C4-3165-4E7F-BA96-6CEDEFF014BF,,,0,OTHER,,,,,16,0,0,1,0,0,0
-122.880722222,42.389166667,729,EFA09B60-D5C4-4361-884F-12F3E8A21272,FR,VIOLE,42-23-21.000N,122-52-50.600W,,16,0,4,C0F9D4C4-3165-4E7F-BA96-6CEDEFF014BF,FM,,0,DECOMM,,,,M,16,0,0,1,0,0,0
-122.880722222,42.389166667,730,5F994B4A-C5CE-41B0-AF1E-38CCC3F0FDB5,FR,VIOLE,42-23-21.000N,122-52-50.600W,356,16,1,,C0F9D4C4-3165-4E7F-BA96-6CEDEFF014BF,L,,0,DECOMM,,,,M,16,0,0,1,0,0,0
-122.913374444,42.4509763890001,731,3A7EC4F7-3469-47B7-B4AF-E14336C3DB6E,MF,PUMIE,42-27-03.515N,122-54-48.148W,,16,0,1,C0F9D4C4-3165-4E7F-BA96-6CEDEFF014BF,FM,,0,DECOMM,,,,O,16,0,0,1,0,0,0
