X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-96.2181027779999,32.185722222,723,299883C7-CD86-468F-8EE4-C8A859D05F96,CQY,CEDAR CREEK,32-11-08.600N,096-13-05.170W,H24,,400,114.8,6,,3,,E6B3700C-79E0-42D2-B5B4-E1F2B1356AD1,2,,1,0,6,0,0,0,1,1,1,0
-96.2181027779999,32.185722222,724,D35AEBF6-FFC5-4D2A-BFF0-BE9EE6FA01BE,CQY,CEDAR CREEK,32-11-08.600N,096-13-05.170W,H24,,400,114.8,6,,4,,E6B3700C-79E0-42D2-B5B4-E1F2B1356AD1,2,95X,1,0,6,0,0,0,1,1,1,0
-94.153783889,31.8328766670001,725,EDC3BE0F-7EEB-4FD8-A539-2CF7CF80FCF0,CZJ,AMASON,31-49-58.356N,094-09-13.622W,H24,,328.7,341,4,,1,,284ED659-8B9B-4755-A45A-BBE4B330CD93,,,1,0,4,0,0,0,1,0,0,0
-100.2890275,34.369065,726,08004B2A-52BD-4896-BFD3-AFCBE92BEB8D,CDS,CHILDRESS,34-22-08.634N,100-17-20.499W,H24,,1920,117,10,,3,,7B5AC2E2-9C5C-4B5A-9783-8FBA63DF2D24,1,,1,0,10,0,0,0,1,1,0,0
-100.2890275,34.369065,727,B782BC6B-0CD0-4095-A65C-294DE2A544A3,CDS,CHILDRESS,34-22-08.634N,100-17-20.499W,H24,,1920,117,10,,4,,7B5AC2E2-9C5C-4B5A-9783-8FBA63DF2D24,1,117X,1,0,10,0,0,0,1,1,0,0
-96.4206808329999,30.6050016670001,728,6679BC62-EDB6-4221-AAF9-5320EBE680AA,CLL,COLLEGE STATION,30-36-18.006N,096-25-14.451W,H24,,264.4,113.3,8,,3,,73C50A73-47C1-410C-9CAC-94351B565EE4,2,,1,0,8,0,0,0,1,1,0,0
-96.4206808329999,30.6050016670001,729,0082FBFD-0033-48E9-9620-314C9F21F07F,CLL,COLLEGE STATION,30-36-18.006N,096-25-14.451W,H24,,264.4,113.3,8,,4,,73C50A73-47C1-410C-9CAC-94351B565EE4,2,80X,1,0,8,0,0,0,1,1,0,0
-97.444881389,27.903765833,730,9025CF95-EA69-4370-BB87-38F78790B2FC,CRP,CORPUS CHRISTI,27-54-13.557N,097-26-41.573W,H24,,60,115.5,9,,3,,E7765FEF-1932-4F98-9697-327AFAC1ED12,0,,1,0,9,0,0,0,1,1,0,0
-97.444881389,27.903765833,731,1C61E91B-4450-4280-84E2-6BDCBB4DD51E,CRP,CORPUS CHRISTI,27-54-13.557N,097-26-41.573W,H24,,60,115.5,9,,4,,E7765FEF-1932-4F98-9697-327AFAC1ED12,0,102X,1,0,9,0,0,0,1,1,0,0
-90.560439722,40.518103889,732,10BC0393-D670-4DB0-A59E-486F41E24B21,JZY,MACOMB,40-31-05.174N,090-33-37.583W,H24,,621,251,1,,1,,C62EF20A-2254-4504-B360-FBA0A43721FA,,,1,0,1,0,0,0,1,0,0,0
-87.951618611,42.2213763890001,733,882649EE-9B73-452A-94EA-F3300046A3AC,OBK,NORTHBROOK,42-13-16.956N,087-57-06.013W,H24,,708.4,113,-2,,3,,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,0,,1,0,-2,0,0,0,1,1,1,0
-87.951618611,42.2213763890001,734,36657151-4D7E-4CDC-BB9E-A2274F49FA6F,OBK,NORTHBROOK,42-13-16.956N,087-57-06.013W,H24,,708.4,113,-2,,2,,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,0,77X,1,0,-2,0,0,0,1,1,1,0
-88.1726375,38.7182172220001,735,B17E7DFF-6A62-4B97-A312-88EA4625AB51,OLY,OLNEY,38-43-05.582N,088-10-21.495W,H24,,468,272,-3,,1,,3CBE7CE7-44E8-45FA-913C-669F57A29C99,,,1,0,-3,0,0,0,1,0,0,0
-89.792751944,40.680073056,736,5C73A354-EC69-4FFF-8AA9-348FC885D3B6,PIA,PEORIA,40-40-48.250N,089-47-33.912W,H24,,730.6,115.2,4,,3,,B458D601-B0A3-415A-A32F-FD5722DF6BA0,2,,1,0,4,0,0,0,1,1,0,0
-89.792751944,40.680073056,737,8FAC010E-DD39-418C-A832-6BAC6DDC8405,PIA,PEORIA,40-40-48.250N,089-47-33.912W,H24,,730.6,115.2,4,,4,,B458D601-B0A3-415A-A32F-FD5722DF6BA0,2,99X,1,0,4,0,0,0,1,1,0,0
-89.5931275,40.6056772220001,738,D7665B6F-4B8B-4F30-9681-47467250CAED,PI,TUNGG,40-36-20.225N,089-35-35.699W,H24,,601.7,356,-2,,1,,ECB5D19F-14FD-4E56-B53F-E38BE7C8439D,,,1,0,-2,0,0,0,1,0,0,0
-87.7910536109999,41.2696325000001,739,C6DF531A-83D1-4068-97BF-F2C4EC148270,EON,PEOTONE,41-16-10.677N,087-47-27.793W,H24,,689,113.2,2,,3,,99E0FF88-D958-4558-BA80-4C20956AA335,1,,1,0,2,0,0,0,1,0,0,0
-87.7910536109999,41.2696325000001,740,141F6857-B237-4F23-9398-A503A0B12AB1,EON,PEOTONE,41-16-10.677N,087-47-27.793W,H24,,689,113.2,2,,4,,99E0FF88-D958-4558-BA80-4C20956AA335,1,79X,1,0,2,0,0,0,1,0,0,0
-89.524220278,41.9656416670001,741,DEAF9032-2C25-41B0-91F7-8FF27855460E,PLL,POLO,41-57-56.310N,089-31-27.193W,H24,,840,111.2,3,,3,,F18C0A90-F9A9-44A7-87FC-9CCFAEE2BD85,1,,1,0,3,0,0,0,1,0,0,0
-89.524220278,41.9656416670001,742,E1505F91-22A2-430D-9E62-2D30AF29B865,PLL,POLO,41-57-56.310N,089-31-27.193W,H24,,840,111.2,3,,2,,F18C0A90-F9A9-44A7-87FC-9CCFAEE2BD85,1,49X,1,0,3,0,0,0,1,0,0,0
-88.733509167,40.8212005560001,743,0780FB05-C6B5-44FD-9B49-A116DD170B67,PNT,PONTIAC,40-49-16.322N,088-44-00.633W,H24,,680,109.6,3,,3,,3815856A-CE1D-4870-990A-BCAB2DD2C736,2,,1,0,3,0,0,0,1,1,0,0
-88.733509167,40.8212005560001,744,FD8D78BC-5BCA-4DD8-BF04-C2A01025C1B6,PNT,PONTIAC,40-49-16.322N,088-44-00.633W,H24,,680,109.6,3,,2,,3815856A-CE1D-4870-990A-BCAB2DD2C736,2,33X,1,0,3,0,0,0,1,1,0,0
-91.253675,39.8868902780001,745,E8685431-29C6-43BE-B948-9DBE2D3B2CD6,UI,QUINCY,39-53-12.805N,091-15-13.230W,H24,,769,293,2,,1,,A1753750-33AD-4BA3-91D1-BEC8E245F18E,,,1,0,2,0,0,0,1,0,0,0
-88.164267778,40.581701389,746,D1A0A3FC-6070-4249-BE53-30F6BA53F727,RBS,ROBERTS,40-34-54.125N,088-09-51.364W,H24,,780,116.8,2,,3,,B88DE057-F791-463C-83C6-AC09AEA10F73,2,,1,0,2,0,0,0,1,1,0,0
-88.164267778,40.581701389,747,5E3B2D9A-59A6-4812-9420-7E176DBB3A1D,RBS,ROBERTS,40-34-54.125N,088-09-51.364W,H24,,780,116.8,2,,2,,B88DE057-F791-463C-83C6-AC09AEA10F73,2,115X,1,0,2,0,0,0,1,1,0,0
-87.641607778,39.0141125000001,748,BE78655F-6107-4A22-92C2-610A2D16B441,PLX,PALESTINE,39-00-50.805N,087-38-29.788W,H24,,448.7,391,-3,,1,,3EB92443-56CB-47E5-8025-5ED3C6D778B5,,,1,0,-3,0,0,0,1,0,0,0
-88.843554722,39.4065225000001,749,DB575736-F109-40F8-BFA9-39D25BB6F302,SYZ,SHELBYVILLE,39-24-23.481N,088-50-36.797W,H24,,614,365,-2,,1,,D4084B06-6B5D-4D9B-AF9F-8D74AB93422C,,,1,0,-2,0,0,0,1,0,0,0
-89.759866389,39.7731486110001,750,3FEF01DA-2E5F-4EE3-9D7B-543BD7D05455,SP,HUSKK,39-46-23.335N,089-45-35.519W,H24,,602.3,382,-1,,1,,CF59A79E-EC3A-4B21-9BDC-406B038E035A,,,1,0,-1,0,0,0,1,0,0,0
-89.677735833,39.8397330560001,751,7E72E5D4-1953-479A-8120-DE182C0421D5,SPI,SPINNER,39-50-23.039N,089-40-39.849W,H24,,585.5,112.7,-1,,3,,78BFBFE7-EF44-49BF-958C-53240C17DF92,0,,1,0,-1,0,0,0,1,1,0,0
-89.677735833,39.8397330560001,752,F1704DD8-58A3-43EE-B4A2-B47BADCAFFAB,SPI,SPINNER,39-50-23.039N,089-40-39.849W,H24,,585.5,112.7,-1,,4,,78BFBFE7-EF44-49BF-958C-53240C17DF92,0,74X,1,0,-1,0,0,0,1,1,0,0
-89.9185925,38.739149722,753,62158975-175F-47B4-B2D6-8F1E012563E9,TOY,TROY,38-44-20.939N,089-55-06.933W,H24,,576.2,116,4,,3,,591C9D50-F77B-4E58-86F3-BE92FBD3E87D,2,,1,0,4,0,0,0,1,1,1,0
-89.9185925,38.739149722,754,876C16BA-0146-4394-AA19-9025B28B9148,TOY,TROY,38-44-20.939N,089-55-06.933W,H24,,576.2,116,4,,4,,591C9D50-F77B-4E58-86F3-BE92FBD3E87D,2,107X,1,0,4,0,0,0,1,1,1,0
-85.510686944,40.069527222,755,33F14779-7443-465E-B3BE-8252AE7170F6,AI,VIDEO,40-04-10.298N,085-30-38.473W,H24,,967.5,394,-3,,1,,231F8D0E-B7D2-4111-9457-A03A0E204D0F,,,1,0,-3,0,0,0,1,0,0,0
-86.613018333,39.1438219440001,756,2AB913F8-9972-4A6B-9079-54196863662B,OOM,HOOSIER,39-08-37.759N,086-36-46.866W,H24,,845,110.2,-2,,3,,0D57FEEE-F487-41C0-8D4D-C2ACF1EFAA1A,1,,1,0,-2,0,0,0,1,0,0,0
-86.613018333,39.1438219440001,757,0188071C-4AD2-4F45-9805-F229CBEB5B2F,OOM,HOOSIER,39-08-37.759N,086-36-46.866W,H24,,845,110.2,-2,,4,,0D57FEEE-F487-41C0-8D4D-C2ACF1EFAA1A,1,39X,1,0,-2,0,0,0,1,0,0,0
-85.818598889,39.3219930560001,758,3F505D55-C1BD-427B-92A5-C22FB7EB0E88,BA,CLIFS,39-19-19.176N,085-49-06.959W,H24,,702.1,410,-3,,1,,7E4285CF-6455-4800-8B49-DE1196ABFA8A,,,1,0,-3,0,0,0,1,0,0,0
-86.915726389,39.980945278,759,694DBD6E-1371-4B24-A308-AAB312DC4AAD,CFJ,CRAWFORDSVILLE,39-58-51.417N,086-54-56.598W,H24,,802.9,388,-4,,1,,F0E77E22-774D-4080-9E03-7494A4149810,,,1,0,-4,0,0,0,1,0,0,0
-87.762378889,37.9283205560001,760,FE25A125-2CD7-4D50-9AE7-2C8A5BD41FA9,PXV,POCKET CITY,37-55-41.951N,087-45-44.568W,H24,,385,113.3,3,,3,,A5CFE7BB-DD8C-4747-86AF-2658283CEFF3,0,,1,0,3,0,0,0,1,1,0,0
-87.762378889,37.9283205560001,761,26C7A9F9-B032-4A84-BAE1-F9E8578BBEBD,PXV,POCKET CITY,37-55-41.951N,087-45-44.568W,H24,,385,113.3,3,,4,,A5CFE7BB-DD8C-4747-86AF-2658283CEFF3,0,80X,1,0,3,0,0,0,1,1,0,0
-85.188058056,40.9790644440001,762,666D883B-7401-4FA8-9D22-1E1B563DD977,FWA,FORT WAYNE,40-58-44.632N,085-11-17.009W,H24,,792.6,117.8,-6,,3,,848846DF-3817-4D6E-8F46-7FDF5405CD64,0,,1,0,-6,0,0,0,1,1,0,0
-85.188058056,40.9790644440001,763,96E3A407-2E7F-4127-967B-7656594C7259,FWA,FORT WAYNE,40-58-44.632N,085-11-17.009W,H24,,792.6,117.8,-6,,4,,848846DF-3817-4D6E-8F46-7FDF5405CD64,0,125X,1,0,-6,0,0,0,1,1,0,0
-86.027953333,41.5251552780001,764,C16B15A3-2CC6-4EF1-BA20-CCDDEDA465BD,GSH,GOSHEN,41-31-30.559N,086-01-40.632W,H24,,851.8,113.7,0,,3,,5A9DB478-6974-4D62-A3FE-E93C8BF6023D,0,,1,0,0,0,0,0,1,1,0,0
-86.027953333,41.5251552780001,765,A4B7B7D1-6C53-4E2F-BBF3-CAD53706FEA5,GSH,GOSHEN,41-31-30.559N,086-01-40.632W,H24,,851.8,113.7,0,,4,,5A9DB478-6974-4D62-A3FE-E93C8BF6023D,0,84X,1,0,0,0,0,0,1,1,0,0
-86.3674669439999,39.8147277780001,766,AD87398C-5535-48AD-867A-4EAEC1040D00,VHP,BRICKYARD,39-48-53.025N,086-22-02.999W,H24,,871.5,116.3,1,,3,,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,0,,1,0,1,0,0,0,1,1,0,0
-86.3674669439999,39.8147277780001,767,DA23A757-EC0F-4289-9DAF-88E4CE7744DD,VHP,BRICKYARD,39-48-53.025N,086-22-02.999W,H24,,871.5,116.3,1,,4,,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,0,110X,1,0,1,0,0,0,1,1,0,0
-86.0502324999999,39.9377088890001,768,047A6BB3-B0D3-4500-98BA-3FE1DA71A992,UMP,METROPOLITAN,39-56-15.749N,086-03-00.838W,H24,,786,338,-3,,1,,4DE62BD7-666B-43DD-BAA2-C17070A907BA,,,1,0,-3,0,0,0,1,0,0,0
-87.0693744439999,40.5561716670001,769,1754AA71-7700-4C4A-A30D-75A08F0DDC5A,BVT,BOILER,40-33-22.218N,087-04-09.748W,H24,,752.2,115.1,1,,3,,01A36ED4-429C-489F-9AA0-03EEFF3F1027,0,,1,0,1,0,0,0,1,1,0,0
-87.0693744439999,40.5561716670001,770,46A479CD-F98C-4C55-A6F9-396DFF38768D,BVT,BOILER,40-33-22.218N,087-04-09.748W,H24,,752.2,115.1,1,,4,,01A36ED4-429C-489F-9AA0-03EEFF3F1027,0,98X,1,0,1,0,0,0,1,1,0,0
-85.67925,40.493330556,771,15FC3BB7-D416-44DB-8F98-76231B37BD3E,MZZ,MARION,40-29-35.990N,085-40-45.300W,H24,,853.5,108.6,-3,,3,,B8D2F6B7-E7F3-4FBC-BFFA-FC02CD6AED7D,2,,1,0,-3,0,0,0,1,1,0,0
-85.67925,40.493330556,772,B4387AA0-99EB-4FEC-821D-6C2529AAC78A,MZZ,MARION,40-29-35.990N,085-40-45.300W,H24,,853.5,108.6,-3,,2,,B8D2F6B7-E7F3-4FBC-BFFA-FC02CD6AED7D,2,23X,1,0,-3,0,0,0,1,1,0,0
-85.394036667,40.2372925000001,773,10B70B35-5736-49C7-91CC-72A949E8CE9B,MIE,MUNCIE,40-14-14.253N,085-23-38.532W,H24,,934.3,114.4,-3,,3,,645B2B36-4C8D-4FF3-91CA-ADE299EBAC3D,2,,1,0,-3,0,0,0,1,1,0,0
-85.394036667,40.2372925000001,774,39EE7E48-5CA5-4ED0-8160-98C325B1C1E7,MIE,MUNCIE,40-14-14.253N,085-23-38.532W,H24,,934.3,114.4,-3,,2,,645B2B36-4C8D-4FF3-91CA-ADE299EBAC3D,2,91X,1,0,-3,0,0,0,1,1,0,0
-85.3188508329999,39.8799655560001,775,ECA0BECD-34A5-4823-804B-BCE3689975AB,UWL,NEW CASTLE,39-52-47.892N,085-19-07.805W,H24,,1078.4,385,-6,,1,,347A3A56-D8B8-4958-B698-04E5DE521E61,,,1,0,-6,0,0,0,1,0,0,0
-86.151708333,40.644908333,776,ED8BB55A-AFD0-4207-B5B6-BF2A9A3171F9,GUS,GRISSOM,40-38-41.660N,086-09-06.170W,H24,,808.4,108.45,-2,,3,,6EC2BA26-3DC8-462D-B125-D6484FAAEF2C,2,,1,0,-2,0,0,0,1,1,0,0
-86.151708333,40.644908333,777,DF55034A-563D-427D-8C50-05CB9F6C7E16,GUS,GRISSOM,40-38-41.660N,086-09-06.170W,H24,,808.4,108.45,-2,,4,,6EC2BA26-3DC8-462D-B125-D6484FAAEF2C,2,21Y,1,0,-2,0,0,0,1,1,0,0
-87.249013056,39.4889416670001,778,21B2B7BB-93C5-49CC-B640-DD8FAA25E7C4,TTH,TERRE HAUTE,39-29-20.190N,087-14-56.447W,H24,,606,115.3,2,,3,,14399C12-07E2-4514-8070-ACC7D1841D3F,0,,1,0,2,0,0,0,1,1,0,0
-87.249013056,39.4889416670001,779,BB4B0DB1-74B4-43D0-8789-12EDED76DF3E,TTH,TERRE HAUTE,39-29-20.190N,087-14-56.447W,H24,,606,115.3,2,,4,,14399C12-07E2-4514-8070-ACC7D1841D3F,0,100X,1,0,2,0,0,0,1,1,0,0
-87.3976863889999,39.3878436110001,780,23BC9793-E07C-4E70-B299-65D9E739D01E,HU,YINNO,39-23-16.144N,087-23-51.804W,H24,,556.8,245,-2,,1,,1669E097-ADC7-4105-954C-4ECD27E54802,,,1,0,-2,0,0,0,1,0,0,0
-86.877322222,41.451228611,781,9ABE6F33-C83C-4CA1-AE36-75286165A9C3,VP,SEDLY,41-27-04.417N,086-52-38.358W,H24,,740.1,212,-2,,1,,E423B0DA-E609-433F-AF82-F9AE58BC6C6D,,,1,0,-2,0,0,0,1,0,0,0
-85.497397222,41.2469075000001,782,CB4B8AA1-7773-4E5D-9B9F-BDB94FB292AD,OLK,WEBSTER LAKE,41-14-48.867N,085-29-50.630W,H24,,970,110.4,-3,,3,,08EDAB4A-EA8C-4E96-BB69-B9E4C5E591A9,1,,1,0,-3,0,0,0,1,0,0,0
-95.593470278,37.626159167,783,D583A9AA-DD5C-443E-84CF-20D392569690,CNU,CHANUTE,37-37-34.173N,095-35-36.493W,H24,,1085.4,109.2,5,,3,,83998E17-9F47-424B-B34B-840C5C7E1034,1,,1,0,5,0,0,0,1,0,0,0
-95.593470278,37.626159167,784,85018E55-7DC5-4E0A-9C64-552699B26743,CNU,CHANUTE,37-37-34.173N,095-35-36.493W,H24,,1085.4,109.2,5,,2,,83998E17-9F47-424B-B34B-840C5C7E1034,1,29X,1,0,5,0,0,0,1,0,0,0
-101.047650278,39.5098558330001,785,9E97210D-BD9C-4B2C-9AEB-916561CDDA21,JDM,WHEATFIELD,39-30-35.479N,101-02-51.544W,H24,,3155.7,408,8,,1,,D822F6E4-D29A-4399-B46B-2A28A3BA9148,,,1,0,8,0,0,0,1,0,0,0
-100.005637222,37.850560833,786,A60120E2-A3ED-4EA7-BF8F-05FAE329353F,DDC,DODGE CITY,37-51-02.019N,100-00-20.294W,H24,,2566.1,108.2,8,,3,,1A63129B-EA09-4C7B-B645-600368E28EFE,1,,1,0,8,0,0,0,1,0,0,0
-100.005637222,37.850560833,787,2882741D-98A0-4C2C-90D7-381D055F1602,DDC,DODGE CITY,37-51-02.019N,100-00-20.294W,H24,,2566.1,108.2,8,,4,,1A63129B-EA09-4C7B-B645-600368E28EFE,1,19X,1,0,8,0,0,0,1,0,0,0
-96.138116944,38.2911430560001,788,22081221-0FE8-43D5-9055-0E3C78D8691A,EMP,EMPORIA,38-17-28.122N,096-08-17.200W,H24,,1221.5,112.8,8,,3,,5B9D4A07-82F3-4B6C-90EB-F2AC77DA1B96,1,,1,0,8,0,0,0,1,1,0,0
-96.138116944,38.2911430560001,789,996B167C-2B8D-4487-94BB-22D0A886FA44,EMP,EMPORIA,38-17-28.122N,096-08-17.200W,H24,,1221.5,112.8,8,,4,,5B9D4A07-82F3-4B6C-90EB-F2AC77DA1B96,1,75X,1,0,8,0,0,0,1,1,0,0
-100.725008611,37.9190036110001,790,BD3E0665-81B1-4A4C-8A32-15F61DA1A997,GCK,GARDEN CITY,37-55-08.413N,100-43-30.031W,H24,,2877.9,113.3,11,,3,,9FF484A7-0807-4970-A1D3-E74457975F6C,0,,1,0,11,0,0,0,1,1,0,0
-100.725008611,37.9190036110001,791,485F9ED2-BC98-489C-BF56-89C2B4451DC1,GCK,GARDEN CITY,37-55-08.413N,100-43-30.031W,H24,,2877.9,113.3,11,,4,,9FF484A7-0807-4970-A1D3-E74457975F6C,0,80X,1,0,11,0,0,0,1,1,0,0
-101.692296667,39.387868333,792,EF8B24D4-1943-4C37-BC95-1BEA66110D7B,GLD,GOODLAND,39-23-16.324N,101-41-32.268W,H24,,3654.3,115.1,12,,3,,1A89A06E-A064-4BD0-8420-E5093F37DFE5,0,,1,0,12,0,0,0,1,1,0,0
-101.692296667,39.387868333,793,4824376D-6FF5-4603-AF31-97127C6EC250,GLD,GOODLAND,39-23-16.324N,101-41-32.268W,H24,,3654.3,115.1,12,,4,,1A89A06E-A064-4BD0-8420-E5093F37DFE5,0,98X,1,0,12,0,0,0,1,1,0,0
-101.600345,39.2937822220001,794,BCE30EDF-0E9C-44AB-AA53-6D2E46625D33,GL,SHUGR,39-17-37.617N,101-36-01.246W,H24,,3599.5,414,9,,1,,7A079EA8-75D2-431C-9DF5-7E42FF5307A6,,,1,0,9,0,0,0,1,0,0,0
-99.276791111,38.8476566670001,795,7F227E3E-1A93-48A8-8ED3-450EE7C99F2A,HYS,HAYS,38-50-51.564N,099-16-36.448W,H24,,1990,110.4,10,,3,,B0CBA7BA-8ED6-4E1B-9D65-5D7BCDCCA430,2,,1,0,10,0,0,0,1,1,0,0
-99.276791111,38.8476566670001,796,0CE5F898-21F7-43A9-B428-F7DDE3FE0A7E,HYS,HAYS,38-50-51.564N,099-16-36.448W,H24,,1990,110.4,10,,4,,B0CBA7BA-8ED6-4E1B-9D65-5D7BCDCCA430,2,41X,1,0,10,0,0,0,1,1,0,0
-96.811034444,38.692659167,797,13B06560-52B5-4AA2-8C89-BDEDCAF1D838,HRU,HERINGTON,38-41-33.573N,096-48-39.724W,H24,,1488,407,6,,1,,1431EED2-6BF4-4F0E-9DA0-22F32F22904B,,,1,0,6,0,0,0,1,0,0,0
-100.225850278,39.258746667,798,6CE88063-92E8-4F16-91BD-3598F7CE7ADA,HLC,HILL CITY,39-15-31.488N,100-13-33.061W,H24,,2690,113.7,8,,3,,57DE2FF2-54BD-42BB-9457-FCE05C2A2C4C,0,,1,0,8,0,0,0,1,1,0,0
-100.225850278,39.258746667,799,39860F17-5C46-4AD1-8193-6E480C4B8209,HLC,HILL CITY,39-15-31.488N,100-13-33.061W,H24,,2690,113.7,8,,4,,57DE2FF2-54BD-42BB-9457-FCE05C2A2C4C,0,84X,1,0,8,0,0,0,1,1,0,0
-97.934150556,37.9969202780001,800,B64533E3-D3F6-43DC-8B20-AC3F68FDBDC1,HUT,HUTCHINSON,37-59-48.908N,097-56-02.945W,H24,,1541.6,116.8,4,,3,,86E53F65-C423-4DCE-8570-37E477514404,1,,1,0,4,0,0,0,1,0,0,0
-97.934150556,37.9969202780001,801,8C04EEF6-6AEF-4AFE-951F-A021EC600F71,HUT,HUTCHINSON,37-59-48.908N,097-56-02.945W,H24,,1541.6,116.8,4,,2,,86E53F65-C423-4DCE-8570-37E477514404,1,115X,1,0,4,0,0,0,1,0,0,0
-96.668723056,39.145441111,802,127E5F28-4724-468A-B85B-CCB0B17B8914,MHK,MANHATTAN,39-08-43.596N,096-40-07.424W,H24,,1044.2,110.2,4,,3,,26CDA214-115A-4776-AE3A-EA25790B2CA4,3,,1,0,4,0,0,0,1,0,0,0
-96.668723056,39.145441111,803,270162B7-1968-4ADA-AFBF-333F18670E84,MHK,MANHATTAN,39-08-43.596N,096-40-07.424W,H24,,1044.2,110.2,4,,2,,26CDA214-115A-4776-AE3A-EA25790B2CA4,3,39X,1,0,4,0,0,0,1,0,0,0
-100.815301944,39.112524722,804,5ECFAE48-6315-477D-A905-C7DB3DEE9257,OEL,OAKLEY,39-06-45.112N,100-48-55.089W,H24,,3037.5,380,8,,1,,3A7765D1-442E-4EA0-A3BC-65A673EEF54B,,,1,0,8,0,0,0,1,0,0,0
-100.537718333,39.8295383330001,805,52B25D0E-ACF6-435C-99FD-691DF2820D59,OIN,OBERLIN,39-49-46.324N,100-32-15.782W,H24,,2654,341,6,,1,,514100E8-00BC-47F9-BD77-7A595CB694A9,,,1,0,6,0,0,0,1,0,0,0
-97.621367778,38.925145,806,AED19E8E-4997-4826-9DCA-2A065F4FB115,SLN,SALINA,38-55-30.497N,097-37-16.796W,H24,,1315.9,117.1,7,,3,,1799D50B-36B3-41E2-B188-793B249D9670,0,,1,0,7,0,0,0,1,1,0,0
-97.621367778,38.925145,807,D5F20C3A-2654-4B73-8519-DA1D5271AD1C,SLN,SALINA,38-55-30.497N,097-37-16.796W,H24,,1315.9,117.1,7,,4,,1799D50B-36B3-41E2-B188-793B249D9670,0,118X,1,0,7,0,0,0,1,1,0,0
-101.76683,39.72815,808,EB4172B5-6A2C-4CDE-A68E-C02926E107E4,SYF,ST FRANCIS,39-43-41.340N,101-46-00.588W,H24,,3434.2,386,6,,1,,83359CFF-9F5D-4CBD-8397-BB6350F71BEC,,,1,0,6,0,0,0,1,0,0,0
-95.687083611,39.120365556,809,34288075-91CA-4498-8F61-738119DCF478,TO,BILOY,39-07-13.316N,095-41-13.501W,H24,,921.3,521,5,,1,,B46F4D5C-FD31-4465-8AE4-12E7E05EB6C9,,,1,0,5,0,0,0,1,0,0,0
-95.661186944,38.9473725,810,927DCEAD-C1B0-4B1E-99D6-655670E05376,FOE,FORBES,38-56-50.533N,095-39-40.245W,H24,,1044.8,111.6,5,,4,,E3145363-6977-49E1-BCBB-5D466A7DA83F,3,53X,1,1,5,0,0,0,1,0,0,0
-95.5491691669999,39.137077778,811,5BB92430-84D8-4F67-8DDC-2C1AA09BC04F,TOP,TOPEKA,39-08-13.480N,095-32-57.009W,H24,,1074.7,117.8,5,,3,,AC5E7F80-6FE8-4DCB-9FB6-30F6812E165A,1,,1,0,5,0,0,0,1,0,0,0
-95.5491691669999,39.137077778,812,8B9803D5-B7F6-494C-B4A8-BD3323E6A2C0,TOP,TOPEKA,39-08-13.480N,095-32-57.009W,H24,,1074.7,117.8,5,,4,,AC5E7F80-6FE8-4DCB-9FB6-30F6812E165A,1,125X,1,0,5,0,0,0,1,0,0,0
-101.368021389,37.5971119440001,813,7681C7B6-7BE4-47F1-BDD1-B0DE3FF72558,ULS,ULYSSES,37-35-49.607N,101-22-04.855W,H24,,3059,395,6,,1,,F29E139B-4F99-482F-B9A0-6827C6C90FBA,,,1,0,6,0,0,0,1,0,0,0
-97.2681916669999,37.6218527780001,814,BAAB19E8-EE32-4895-905A-21243706C0DA,IAB,MC CONNELL,37-37-18.669N,097-16-05.493W,H24,,1354.4,116.5,4,,4,,E633DA14-45B6-411A-8A78-7F12BB51A134,1,112X,1,1,4,0,0,0,1,0,0,0
-97.455859167,37.5781936110001,815,5E578C72-B364-44A1-8607-2E99EF356DD2,IC,PICHE,37-34-41.388N,097-27-20.933W,H24,,1315.3,332,4,,1,,9CF7DB4C-ED89-4EE7-B2BD-B336FDB70A0A,,,1,0,4,0,0,0,1,0,0,0
-97.583830556,37.7452569440001,816,15AD4A64-C19B-4469-8EBE-558DC83F40FA,ICT,WICHITA,37-44-42.926N,097-35-01.782W,H24,,1472,113.8,7,,3,,D1B9CDF8-29F5-484D-A062-0FF05968A717,0,,1,0,7,0,0,0,1,1,0,0
-97.583830556,37.7452569440001,817,0B715CE1-383A-441B-98D6-3F6307D76E73,ICT,WICHITA,37-44-42.926N,097-35-01.782W,H24,,1472,113.8,7,,4,,D1B9CDF8-29F5-484D-A062-0FF05968A717,0,85X,1,0,7,0,0,0,1,1,0,0
-84.703345833,39.015981111,818,68EC4C3C-4F16-43DC-AE8F-024991EAAF05,CVG,CINCINNATI,39-00-57.531N,084-42-12.047W,H24,,878,117.3,-4,,3,,CFA13AAE-83E9-49A6-BE77-308D60FDB9F3,1,,1,0,-4,0,0,0,1,0,0,0
